node1,node2,startYear,endYear,start_av_streak_width_Pan77,end_av_streak_width_Pan77,start_chlorotic_area_Pan77,end_chlorotic_area_Pan77,start_deviation_from_rectangle_Pan77,end_deviation_from_rectangle_Pan77,start_stunting_Pan77,end_stunting_Pan77,start_yellowness_Pan77,end_yellowness_Pan77,start_whitness_Pan77,end_whitness_Pan77,start_av_streak_width_SC,end_av_streak_width_SC,start_chlorotic_area_SC,end_chlorotic_area_SC,start_deviation_from_rectangle_SC,end_deviation_from_rectangle_SC,start_stunting_SC,end_stunting_SC,start_yellowness_SC,end_yellowness_SC,start_whitness_SC,end_whitness_SC,start_av_streak_width_GB,end_av_streak_width_GB,start_chlorotic_area_GB,end_chlorotic_area_GB,start_deviation_from_rectangle_GB,end_deviation_from_rectangle_GB,start_stunting_GB,end_stunting_GB,start_yellowness_GB,end_yellowness_GB,start_whitness_GB,end_whitness_GB
62,63,1883.66971,1907.2805,0.0372690877578445,0.0368746723676109,27.7727757613553,31.9738057183792,1.65012485274778,1.61535818778609,0.725543650323363,0.671654773581319,0.624330015935701,0.615032084254359,0.560403721179532,0.562543609907225,0.0420023162404018,0.0418084896294992,37.7337033025305,46.3648076232682,1.78659871020388,1.77001450131159,0.506676354679992,0.488614221002125,0.627819767482871,0.624772035020994,0.55543035368214,0.544498113927983,0.0435520429292454,0.0490807564401779,42.5406152292794,44.6313123886587,2.58870860910172,2.62790552580577,0.281638717489393,0.219701727381389,0.609004091974572,0.59594121943866,0.603248307437393,0.598621705600822
63,64,1907.2805,1934.89134,0.0368746723676109,0.0365617120852672,31.9738057183792,32.0494483204836,1.61535818778609,1.5659328825413,0.671654773581319,0.66398540024437,0.615032084254359,0.601356873975265,0.562543609907225,0.547525911153367,0.0418084896294992,0.0452304379151341,46.3648076232682,46.8285777215513,1.77001450131159,1.77603560299231,0.488614221002125,0.552522948179184,0.624772035020994,0.598673031552102,0.544498113927983,0.538340107364894,0.0490807564401779,0.0462955292441916,44.6313123886587,56.3919341837107,2.62790552580577,2.49423987642394,0.219701727381389,0.231688383001907,0.59594121943866,0.595794564173889,0.598621705600822,0.609189375536597
64,65,1934.89134,1960.89745,0.0365617120852672,0.037977054046797,32.0494483204836,32.3739096058651,1.5659328825413,1.64869173113804,0.66398540024437,0.68489786058444,0.601356873975265,0.603339359571122,0.547525911153367,0.564047879535194,0.0452304379151341,0.0449949184894227,46.8285777215513,49.5174540286972,1.77603560299231,1.82094879489612,0.552522948179184,0.5533664135882,0.598673031552102,0.584818155249149,0.538340107364894,0.480763967329619,0.0462955292441916,0.0474288047143673,56.3919341837107,56.6418013391605,2.49423987642394,2.35515209138475,0.231688383001907,0.344085972881639,0.595794564173889,0.630689492979254,0.609189375536597,0.608661926638179
65,66,1960.89745,1963.28985,0.037977054046797,0.0377103383770851,32.3739096058651,33.2149203695435,1.64869173113804,1.64728327904454,0.68489786058444,0.666254505314073,0.603339359571122,0.605450679807566,0.564047879535194,0.583278678300148,0.0449949184894227,0.0445840939856038,49.5174540286972,50.1062709811288,1.82094879489612,1.81628956994132,0.5533664135882,0.562896093028825,0.584818155249149,0.57614068210704,0.480763967329619,0.49128569742539,0.0474288047143673,0.0459585755058403,56.6418013391605,58.3293115816185,2.35515209138475,2.41344226245321,0.344085972881639,0.349153102803838,0.630689492979254,0.630291471175039,0.608661926638179,0.607617609468243
66,67,1963.28985,1974.32493,0.0377103383770851,0.0376383366727382,33.2149203695435,36.2862806012186,1.64728327904454,1.60588968327392,0.666254505314073,0.692784488996648,0.605450679807566,0.612946670079585,0.583278678300148,0.585604756993298,0.0445840939856038,0.0409657859528994,50.1062709811288,50.2132623526136,1.81628956994132,1.81582904751203,0.562896093028825,0.561125533737714,0.57614068210704,0.573364996115857,0.49128569742539,0.480405880949686,0.0459585755058403,0.0439066386551546,58.3293115816185,58.8098302609006,2.41344226245321,2.48144412202711,0.349153102803838,0.372795127208481,0.630291471175039,0.626189658705189,0.607617609468243,0.615618177315896
67,36,1974.32493,1987,0.0376383366727382,0.0573668560187537,36.2862806012186,15.2638520960313,1.60588968327392,2.45064095981764,0.692784488996648,0.64543492714688,0.612946670079585,0.569751423249387,0.585604756993298,0.525916211893881,0.0409657859528994,0.0336190029558094,50.2132623526136,12.5755533058725,1.81582904751203,1.459473345527,0.561125533737714,0.588526452453395,0.573364996115857,0.56926469609976,0.480405880949686,0.504258753240813,0.0439066386551546,0.040688121534133,58.8098302609006,24.201814457635,2.48144412202711,1.84600481236659,0.372795127208481,0.392386953493883,0.626189658705189,0.585348887145555,0.615618177315896,0.533546766572702
67,68,1974.32493,1977.96735,0.0376383366727382,0.037982789312422,36.2862806012186,36.6951000114442,1.60588968327392,1.59631988667939,0.692784488996648,0.681236689785279,0.612946670079585,0.605700282272524,0.585604756993298,0.598795843043914,0.0409657859528994,0.0423991113706958,50.2132623526136,50.2028624936563,1.81582904751203,1.78201446270315,0.561125533737714,0.57755421131641,0.573364996115857,0.580758178786228,0.480405880949686,0.488613785122962,0.0439066386551546,0.0478460678086974,58.8098302609006,58.045058611782,2.48144412202711,2.63408681120215,0.372795127208481,0.36434338396559,0.626189658705189,0.621584559933997,0.615618177315896,0.615776169136581
68,38,1977.96735,1988,0.037982789312422,0.0354145621399775,36.6951000114442,37.0290783037936,1.59631988667939,1.6375858115769,0.681236689785279,0.519810962160011,0.605700282272524,0.633056257901619,0.598795843043914,0.601560272667943,0.0423991113706958,0.052690807311967,50.2028624936563,68.7775397814653,1.78201446270315,1.67684792997055,0.57755421131641,0.431135382024039,0.580758178786228,0.561858710534714,0.488613785122962,0.46752681566383,0.0478460678086974,0.0424793991360067,58.045058611782,60.3620262932867,2.63408681120215,1.88716494034447,0.36434338396559,0.425825082571018,0.621584559933997,0.63518223627264,0.615776169136581,0.620858941918485
68,37,1977.96735,1998,0.037982789312422,0.0432179427704622,36.6951000114442,30.5619492164389,1.59631988667939,2.85979542214604,0.681236689785279,0.589275580330704,0.605700282272524,0.633133400380358,0.598795843043914,0.633037002795025,0.0423991113706958,0.043093725595304,50.2028624936563,41.4945148263203,1.78201446270315,2.36668240107597,0.57755421131641,0.573492612640921,0.580758178786228,0.626789488559937,0.488613785122962,0.627611990461531,0.0478460678086974,0.0608027069003924,58.045058611782,55.7056907102624,2.63408681120215,3.435065749625,0.36434338396559,0.229217346043282,0.621584559933997,0.625498021491932,0.615776169136581,0.635551482948897
66,69,1963.28985,1970.24368,0.0377103383770851,0.037412078672232,33.2149203695435,33.7389396776681,1.64728327904454,1.64445657329483,0.666254505314073,0.613009420870606,0.605450679807566,0.602942078578601,0.583278678300148,0.579704649652132,0.0445840939856038,0.0435780780943258,50.1062709811288,47.998308447588,1.81628956994132,1.85010982767177,0.562896093028825,0.562589408874247,0.57614068210704,0.576051004256099,0.49128569742539,0.490861858692314,0.0459585755058403,0.0438998322850999,58.3293115816185,58.3098509957754,2.41344226245321,2.31762399893076,0.349153102803838,0.332363775836417,0.630291471175039,0.624630838689249,0.607617609468243,0.607463637994022
