time,median_value,95%HPD_lower_value,95%HPD_higher_value,80%HPD_lower_value,80%HPD_higher_value
1798.94477365,0.714021900962769,0.714021900962769,0.714021900962769,0.714021900962769,0.714021900962769
1801.03578095,0.71324841734856,0.71324841734856,0.71324841734856,0.71324841734856,0.71324841734856
1803.12678825,0.712474933734351,0.712474933734351,0.712474933734351,0.712474933734351,0.712474933734351
1805.21779555,0.711701450120143,0.711701450120143,0.711701450120143,0.711701450120143,0.711701450120143
1807.30880285,0.710927966505934,0.710927966505934,0.710927966505934,0.710927966505934,0.710927966505934
1809.39981015,0.710154482891726,0.710154482891726,0.710154482891726,0.710154482891726,0.710154482891726
1811.49081745,0.649432211318967,0.592480862758345,0.70638355987959,0.601473180952127,0.697391241685807
1813.58182475,0.643306924659553,0.592951534755746,0.705342486113121,0.600902385793189,0.695547397462557
1815.67283205,0.642574645733003,0.593691857139791,0.704571062733295,0.601410192180824,0.694782154785881
1817.76383935,0.641842366806453,0.594432179523835,0.70379963935347,0.601917998568459,0.694016912109204
1819.85484665,0.641110087879903,0.59517250190788,0.703028215973644,0.602425804956094,0.693251669432527
1821.94585395,0.640377808953353,0.595912824291924,0.702256792593818,0.602933611343729,0.69248642675585
1824.03686125,0.645433947499735,0.589307760761724,0.700140018239646,0.591486030288487,0.686339780181788
1826.12786855,0.646100950474209,0.589731512619547,0.699328989122511,0.592078671799892,0.685416114555871
1828.21887585,0.638180972173704,0.584453113021563,0.69758292593368,0.58702789046865,0.680752312643175
1830.30988315,0.630710978883293,0.585294221457623,0.695821844543679,0.588087740336908,0.676028437925795
1832.40089045,0.630538465207102,0.585992286702178,0.694995797225372,0.588575417439146,0.675044699495195
1834.49189775,0.641171732918441,0.586916327431938,0.714740188678901,0.589966996482204,0.702662035541568
1836.58290505,0.654455112977991,0.587903263489463,0.712162423121554,0.592488593398312,0.696313447071847
1838.67391235,0.653543761214603,0.588737137872516,0.745285767818928,0.594738388307831,0.7092693942528
1840.76491965,0.659348681670305,0.589530938323699,0.77705670056658,0.597168332181171,0.733335729190644
1842.85592695,0.65827483403268,0.590284664843012,0.774645680372655,0.599778425018332,0.722859635643586
1844.94693425,0.657200986395054,0.591124108085986,0.771553461363963,0.602139283545759,0.709476565272971
1847.03794155,0.649898354161049,0.591777649775624,0.76989660492296,0.602749430155176,0.705807389598253
1849.12894885,0.652072547905782,0.48037847824672,0.767519615760976,0.597601288215202,0.711222138283043
1851.21995615,0.648634147195312,0.496599629156803,0.766427156416097,0.594362697958557,0.70500255469499
1853.31096345,0.650541042771707,0.545509637525934,0.765407662009373,0.597169126547849,0.711735706409088
1855.40197075,0.646904262666728,0.576072526550937,0.763535836982485,0.597315622825206,0.702019880976335
1857.49297805,0.647621200930647,0.58105438173502,0.767032785078413,0.59950859093013,0.705234163301819
1859.58398535,0.648513557064703,0.584054411031017,0.765852652172558,0.600884037450443,0.702676625587813
1861.67499265,0.648746617711426,0.579478498205963,0.764171570448161,0.600876564795462,0.713448038131851
1863.76599995,0.646412292452631,0.577572809337899,0.769183895136572,0.601336860661949,0.710058154048158
1865.85700725,0.644789450892177,0.570917851629141,0.777788655211868,0.599677659543875,0.724678676687616
1867.94801455,0.644294304897277,0.574541414090038,0.772320739375678,0.597966818920613,0.707152088046672
1870.03902185,0.643744664700633,0.577448562223103,0.769738965591093,0.596214041344023,0.699685162584154
1872.13002915,0.639232287817515,0.567135384898304,0.769156581685818,0.589075388020279,0.715476202781616
1874.22103645,0.641304372555765,0.569920281008513,0.765058475525162,0.589934964104757,0.713839114386251
1876.31204375,0.640802572573131,0.566393098474028,0.768722379035553,0.589008286377677,0.722089228412887
1878.40305105,0.639658837210634,0.567155479298728,0.763590619984257,0.591071030936261,0.719440404122576
1880.49405835,0.638911007422343,0.5668884232222,0.761020404275803,0.5904062294099,0.714921459749761
1882.58506565,0.636335354124429,0.565734000320182,0.764460399850536,0.589943531533414,0.713871981491336
1884.67607295,0.63567147984177,0.557737694478471,0.766467599689545,0.588913778509084,0.716484733800369
1886.76708025,0.635414010012018,0.556086654127828,0.766691019737006,0.587595954106474,0.714013667006486
1888.85808755,0.636188367632132,0.556746282268992,0.767488111958103,0.585488870841299,0.711406752920211
1890.94909485,0.636629864076131,0.553848201434254,0.764747312070598,0.584082581679838,0.710565797311222
1893.04010215,0.636985199855373,0.554977446229451,0.771893166793904,0.582709712776113,0.716278974631839
1895.13110945,0.634955936095718,0.556671542248963,0.759397854260063,0.582282588987198,0.711861185918843
1897.22211675,0.635685838980273,0.554572325473971,0.763300616662932,0.582054770022166,0.711796515753439
1899.31312405,0.634736742517876,0.5574300347787,0.764851311149144,0.582835435004743,0.711152641576307
1901.40413135,0.634762528695657,0.555967464169183,0.762638719277159,0.582624800833648,0.70954255222049
1903.49513865,0.633972325780394,0.557460965987118,0.755577226982358,0.582728294413865,0.705338016611072
1905.58614595,0.63159643416597,0.557470340521488,0.751559562992476,0.583059311398738,0.701520588765496
1907.67715325,0.632113452856871,0.558145956206936,0.75588576302923,0.582932487550957,0.701180893474192
1909.76816055,0.631837753848352,0.557999476947191,0.748790670154526,0.583890760881382,0.695956249791506
1911.85916785,0.629288876396294,0.560220329967389,0.74300940838425,0.583094012720934,0.693541576209201
1913.95017515,0.628680602373866,0.561054203555122,0.73703438505449,0.58285138468302,0.692105462025138
1916.04118245,0.628187791379392,0.558936136798253,0.730678628763449,0.582651913467209,0.688911630859709
1918.13218975,0.62742062283261,0.558385281960371,0.730092217735368,0.58165572836272,0.684426741037558
1920.22319705,0.625181760993365,0.559792722541588,0.733875459666378,0.582124907326282,0.682529739377715
1922.31420435,0.624558899640128,0.561497480043028,0.734082914336364,0.581940797386783,0.679103303737685
1924.40521165,0.62288626651771,0.557985767272742,0.726553674127796,0.581755510914587,0.675212678091369
1926.49621895,0.622887922045865,0.559319794749291,0.718153894830603,0.582033306290927,0.67164528857598
1928.58722625,0.621599278786595,0.561231761370976,0.715312264985346,0.58111248337163,0.669072844004194
1930.67823355,0.620568604914009,0.561750665960907,0.709030958014557,0.580597728897154,0.667751106423048
1932.76924085,0.620228788300218,0.56356268617513,0.701860445485687,0.580261680756907,0.665419732728987
1934.86024815,0.618595229605777,0.565246913453349,0.693180708718488,0.581632254435524,0.663603879764566
1936.95125545,0.616620244080249,0.565645899560747,0.689014271574908,0.580682256493334,0.660453024159025
1939.04226275,0.61530001372436,0.564312506299905,0.684807679699119,0.579865231593501,0.656000860597924
1941.13327005,0.613567141535768,0.564738355025579,0.679876037473822,0.580675844635828,0.653247121360979
1943.22427735,0.613312686273291,0.56513453324554,0.67974315584133,0.57999616989336,0.650833774326796
1945.31528465,0.612272100144153,0.565225781651615,0.672618157708296,0.5800504692213,0.647943165348165
1947.40629195,0.611092718668949,0.565526652980283,0.668976496075318,0.580227004246634,0.644661861792564
1949.49729925,0.609929139575169,0.565972784126968,0.666147399371103,0.580107756119448,0.642900459039472
1951.58830655,0.607531323352812,0.564946562612222,0.665869917714065,0.580016470405283,0.64160223028657
1953.67931385,0.607339777938069,0.565680738165519,0.663392249618044,0.578493633456176,0.639041546319495
1955.77032115,0.606479862016465,0.564484293623485,0.660598226762821,0.577842765217999,0.637253843185703
1957.86132845,0.60525824853027,0.564732877310251,0.654358363196306,0.578492227569197,0.634693470999711
1959.95233575,0.604686205178354,0.564654242090028,0.651176739199893,0.578162819101035,0.633504035467361
1962.04334305,0.603930242013209,0.565117425258467,0.649151365697196,0.577866422729195,0.631855069297303
1964.13435035,0.60335176762348,0.564193715540121,0.646231877605394,0.577132449617971,0.630808727409474
1966.22535765,0.602666188019269,0.564562881348388,0.64542000198388,0.577755760689515,0.628464302140426
1968.31636495,0.603027668518149,0.566426048260562,0.64313602569048,0.578686866109985,0.627172607169756
1970.40737225,0.603294489627184,0.567956283787867,0.645388931671363,0.579700178470905,0.628729351414855
1972.49837955,0.606625974783362,0.571574051193638,0.649507656581215,0.582056803949046,0.632119728505763
1974.58938685,0.605510861946244,0.570322337548656,0.648035229753321,0.583190229898437,0.631292065602026
1976.68039415,0.602964529120467,0.569512027984461,0.638491518527799,0.581023013369309,0.627539404492656
1978.77140145,0.600961540041568,0.568037364969738,0.636360221155026,0.579224778880967,0.623389085353392
