node1,node2,startYear,endYear,start_av_streak_width_Pan77,end_av_streak_width_Pan77,start_chlorotic_area_Pan77,end_chlorotic_area_Pan77,start_deviation_from_rectangle_Pan77,end_deviation_from_rectangle_Pan77,start_stunting_Pan77,end_stunting_Pan77,start_yellowness_Pan77,end_yellowness_Pan77,start_whitness_Pan77,end_whitness_Pan77,start_av_streak_width_SC,end_av_streak_width_SC,start_chlorotic_area_SC,end_chlorotic_area_SC,start_deviation_from_rectangle_SC,end_deviation_from_rectangle_SC,start_stunting_SC,end_stunting_SC,start_yellowness_SC,end_yellowness_SC,start_whitness_SC,end_whitness_SC,start_av_streak_width_GB,end_av_streak_width_GB,start_chlorotic_area_GB,end_chlorotic_area_GB,start_deviation_from_rectangle_GB,end_deviation_from_rectangle_GB,start_stunting_GB,end_stunting_GB,start_yellowness_GB,end_yellowness_GB,start_whitness_GB,end_whitness_GB
62,63,1922.66921,1931.04609,0.040043773914573,0.0386381751856257,32.1709468064632,33.6748118273026,1.6785365466834,1.66722907275257,0.563336988028765,0.577949676709695,0.60036694668989,0.603684181715495,0.59608858610551,0.610402592494635,0.0438045073202386,0.0436987462236283,46.3126915389226,48.642005381274,1.94737345198112,1.81059657650518,0.47044986978014,0.488981715679695,0.577961759329715,0.584294739786695,0.555651974349616,0.568040639404486,0.0481158977940183,0.0497764394778802,44.9756637318114,46.7071167714206,2.26188400959831,2.48111592106363,0.214288282861895,0.217700429635818,0.61846810481336,0.619349867269168,0.605314724107798,0.609864728725639
63,64,1931.04609,1938.63834,0.0386381751856257,0.0399767377792486,33.6748118273026,29.687367043952,1.66722907275257,1.65654074046101,0.577949676709695,0.568041789849113,0.603684181715495,0.606279069937896,0.610402592494635,0.616965802755423,0.0436987462236283,0.0438898746967083,48.642005381274,53.7694745989653,1.81059657650518,1.79492624195537,0.488981715679695,0.475009722661477,0.584294739786695,0.589788948306636,0.568040639404486,0.565742943603989,0.0497764394778802,0.0489321129459637,46.7071167714206,50.4320574208011,2.48111592106363,2.4486964035167,0.217700429635818,0.210195887582474,0.619349867269168,0.624177996807853,0.609864728725639,0.606337080371189
64,65,1938.63834,1945.80085,0.0399767377792486,0.0401083140029518,29.687367043952,28.2919084971614,1.65654074046101,1.66196128556852,0.568041789849113,0.562545540709028,0.606279069937896,0.606523144796694,0.616965802755423,0.608025555703247,0.0438898746967083,0.0427130722741415,53.7694745989653,56.738038036199,1.79492624195537,1.86986262871739,0.475009722661477,0.446687500058453,0.589788948306636,0.597884882877304,0.565742943603989,0.56693354195882,0.0489321129459637,0.0496121121207682,50.4320574208011,49.8356213736734,2.4486964035167,2.41997500714754,0.210195887582474,0.221003220776966,0.624177996807853,0.624731880482611,0.606337080371189,0.609806083358857
65,66,1945.80085,1959.30522,0.0401083140029518,0.0399782613668215,28.2919084971614,29.535054702806,1.66196128556852,1.64281759250005,0.562545540709028,0.561009687625346,0.606523144796694,0.614395538806903,0.608025555703247,0.610069428050929,0.0427130722741415,0.042662644596928,56.738038036199,53.1412925318197,1.86986262871739,1.99737829802897,0.446687500058453,0.4715860262441,0.597884882877304,0.585646841194412,0.56693354195882,0.555737678611974,0.0496121121207682,0.0462071085028815,49.8356213736734,49.0906641926411,2.41997500714754,2.37515369824586,0.221003220776966,0.241887990060255,0.624731880482611,0.624375988759448,0.609806083358857,0.616627550828096
66,67,1959.30522,1960.08742,0.0399782613668215,0.0399388450586805,29.535054702806,29.5406446471636,1.64281759250005,1.64824341063763,0.561009687625346,0.562823264226069,0.614395538806903,0.614151636653106,0.610069428050929,0.608220518445528,0.042662644596928,0.0423891764794136,53.1412925318197,52.7790359752281,1.99737829802897,2.05365043308189,0.4715860262441,0.470707929929651,0.585646841194412,0.579951526419963,0.555737678611974,0.553642309731612,0.0462071085028815,0.0474720997642082,49.0906641926411,51.0510853795402,2.37515369824586,2.36685006592587,0.241887990060255,0.247818077783382,0.624375988759448,0.625724042341785,0.616627550828096,0.618547617327419
67,68,1960.08742,1963.80201,0.0399388450586805,0.0405994820011257,29.5406446471636,31.043345273085,1.64824341063763,1.64820731210208,0.562823264226069,0.556431473921361,0.614151636653106,0.616775678117851,0.608220518445528,0.613362067250346,0.0423891764794136,0.0417657817719982,52.7790359752281,50.7412454158855,2.05365043308189,1.98369582495863,0.470707929929651,0.486976981112902,0.579951526419963,0.58857905373796,0.553642309731612,0.560528945004103,0.0474720997642082,0.0482754244466755,51.0510853795402,52.4190096105133,2.36685006592587,2.26982683359147,0.247818077783382,0.244544798499441,0.625724042341785,0.627065187000249,0.618547617327419,0.611612165559903
68,69,1963.80201,1968.15562,0.0405994820011257,0.0393360543717944,31.043345273085,27.6163319201895,1.64820731210208,1.70580580121495,0.556431473921361,0.561611180974343,0.616775678117851,0.61631238543201,0.613362067250346,0.622314794184391,0.0417657817719982,0.0425794709156424,50.7412454158855,45.9179797676502,1.98369582495863,2.02911749193672,0.486976981112902,0.498916360747173,0.58857905373796,0.586680828685073,0.560528945004103,0.56480273578894,0.0482754244466755,0.0554030741149877,52.4190096105133,52.8912337087073,2.26982683359147,2.24886961800462,0.244544798499441,0.268567152113892,0.627065187000249,0.625449943827655,0.611612165559903,0.613443063682901
69,23,1968.15562,1989,0.0393360543717944,0.0471669944327794,27.6163319201895,33.3860591001577,1.70580580121495,1.52074868598428,0.561611180974343,0.52139632441573,0.61631238543201,0.691215911933674,0.622314794184391,0.558199302318918,0.0425794709156424,0.0455676004992615,45.9179797676502,44.5315275856224,2.02911749193672,1.87390957340306,0.498916360747173,0.396268543543148,0.586680828685073,0.630842712935976,0.56480273578894,0.630502491435892,0.0554030741149877,0.0686991772782614,52.8912337087073,55.693993173288,2.24886961800462,3.27827348968608,0.268567152113892,0.0905174540001706,0.625449943827655,0.613254711183683,0.613443063682901,0.623948544777958
69,70,1968.15562,1978.11191,0.0393360543717944,0.0410499003183611,27.6163319201895,26.8462443356388,1.70580580121495,1.70472796538614,0.561611180974343,0.568123131391227,0.61631238543201,0.615806993572014,0.622314794184391,0.610488809925498,0.0425794709156424,0.0430792082122486,45.9179797676502,38.8711802528172,2.02911749193672,2.06834124953824,0.498916360747173,0.489474507008121,0.586680828685073,0.60367140643042,0.56480273578894,0.588726278472094,0.0554030741149877,0.0552775000703006,52.8912337087073,53.4919873826276,2.24886961800462,2.21561211630729,0.268567152113892,0.271001997253402,0.625449943827655,0.621131928433059,0.613443063682901,0.616949586709006
70,24,1978.11191,1989,0.0410499003183611,0.0310671703271295,26.8462443356388,28.6816307051962,1.70472796538614,1.51191432368203,0.568123131391227,0.585729595337359,0.615806993572014,0.597980271490733,0.610488809925498,0.540764117304668,0.0430792082122486,0.0425414475772781,38.8711802528172,39.5248053234071,2.06834124953824,1.97632953233059,0.489474507008121,0.395108802723812,0.60367140643042,0.625595374242777,0.588726278472094,0.625746673714982,0.0552775000703006,0.053565809391893,53.4919873826276,56.6769283870986,2.21561211630729,2.32034129647135,0.271001997253402,0.356935221928069,0.621131928433059,0.622020914708535,0.616949586709006,0.616561576410756
