time,median_value,95%HPD_lower_value,95%HPD_higher_value,80%HPD_lower_value,80%HPD_higher_value
1798.94477365,0.0517592182884736,0.0517592182884736,0.0517592182884736,0.0517592182884736,0.0517592182884736
1801.03578095,0.0517321460283723,0.0517321460283723,0.0517321460283723,0.0517321460283723,0.0517321460283723
1803.12678825,0.051705073768271,0.051705073768271,0.051705073768271,0.051705073768271,0.051705073768271
1805.21779555,0.0516780015081698,0.0516780015081698,0.0516780015081698,0.0516780015081698,0.0516780015081698
1807.30880285,0.0516509292480685,0.0516509292480685,0.0516509292480685,0.0516509292480685,0.0516509292480685
1809.39981015,0.0516238569879673,0.0516238569879673,0.0516238569879673,0.0516238569879673,0.0516238569879673
1811.49081745,0.0523992656376914,0.0516369087733573,0.0531616225020256,0.0517572809098311,0.0530412503655518
1813.58182475,0.0531931457927329,0.0516508841340132,0.0598953209246391,0.0518943991327584,0.0588370827459171
1815.67283205,0.053184545037949,0.0516247354491778,0.0595701364329869,0.0518710211737206,0.0585618851600862
1817.76383935,0.0531759442831651,0.0515985867643424,0.0592449519413347,0.0518476432146828,0.0582866875742553
1819.85484665,0.0531673435283811,0.051572438079507,0.0589197674496825,0.051824265255645,0.0580114899884244
1821.94585395,0.0531587427735972,0.0515462893946716,0.0585945829580303,0.0518008872966072,0.0577362924025935
1824.03686125,0.0499572401927812,0.0411074707469527,0.0578652466415703,0.0441513742460196,0.0558444875175316
1826.12786855,0.0499165969963035,0.0411823632790416,0.0575650556028288,0.0441805473804871,0.0556692637433433
1828.21887585,0.0483717009525957,0.0406475846731022,0.0571468095910917,0.0417710359628414,0.0550218200771731
1830.30988315,0.048216020438717,0.0408211260931965,0.0567452258812952,0.0421948046493309,0.0544410256187646
1832.40089045,0.0481730203411095,0.0409322535527498,0.056461697144494,0.0423689174936562,0.0543324510523381
1834.49189775,0.048130020243502,0.0408880539390864,0.0570109160758155,0.0419217220451146,0.0568529947937743
1836.58290505,0.0481548444211795,0.0410661724345162,0.0568300097078009,0.0423823655138152,0.0560642424693195
1838.67391235,0.0486094235517532,0.0411970516434699,0.0566294540997734,0.0427736829615923,0.056083513437147
1840.76491965,0.0500872699585687,0.0413189755698747,0.0564509446783531,0.0432488104041536,0.0558516030305009
1842.85592695,0.0500160681039034,0.0414319442137303,0.0563290141982448,0.0438077478414992,0.0555409522488855
