time,median_value,95%HPD_lower_value,95%HPD_higher_value,80%HPD_lower_value,80%HPD_higher_value
1798.94477365,50.6082905917929,50.6082905917929,50.6082905917929,50.6082905917929,50.6082905917929
1801.03578095,50.4137669385366,50.4137669385366,50.4137669385366,50.4137669385366,50.4137669385366
1803.12678825,50.2192432852804,50.2192432852804,50.2192432852804,50.2192432852804,50.2192432852804
1805.21779555,50.0247196320242,50.0247196320242,50.0247196320242,50.0247196320242,50.0247196320242
1807.30880285,49.8301959787679,49.8301959787679,49.8301959787679,49.8301959787679,49.8301959787679
1809.39981015,49.6356723255117,49.6356723255117,49.6356723255117,49.6356723255117,49.6356723255117
1811.49081745,34.6820981691247,20.6610001911505,48.7031961470989,22.8748577666201,46.4893385716293
1813.58182475,47.7071879745182,21.8191496842443,49.1696531667751,25.9067346774454,48.938737610103
1815.67283205,47.6185493770393,22.3216127571945,48.9804237663078,26.3158659076963,48.7653909680022
1817.76383935,47.5299107795605,22.8240758301447,48.7911943658404,26.7249971379472,48.5920443259015
1819.85484665,47.4412721820816,23.3265389030948,48.601964965373,27.134128368198,48.4186976838007
1821.94585395,47.3526335846027,23.829001976045,48.4127355649056,27.5432595984489,48.2453510416999
1824.03686125,42.0540037522067,21.0257936614557,48.2109575230992,21.9252348590149,48.0218098342428
1826.12786855,41.9828133261277,21.4733967934633,47.9971034275786,22.4096825146692,47.7499644119292
1828.21887585,37.9603444094847,21.9858752751277,47.7652231980996,23.1536315689508,47.4060144537818
1830.30988315,37.3682072483099,22.503266359945,47.5692733882534,23.9172310358441,47.2057861741658
1832.40089045,37.3910129413119,22.9557820951054,47.3932796197582,24.42132910411,47.0853820599537
1834.49189775,36.6545630792698,12.740085370434,47.1932565269276,21.5912973812879,46.8688606484001
1836.58290505,38.3334817450165,14.257112530419,51.5658812452265,23.935514121389,48.4916878921402
1838.67391235,38.4267660788995,15.4322830898134,51.3046133816728,25.0077410184386,47.9689980190293
1840.76491965,38.5200504127825,15.199442187699,51.0282614969082,22.8145753939517,47.4342817826616
1842.85592695,38.6133347466654,16.0848668397727,50.7368255909327,23.9080276268355,46.887539183037
1844.94693425,38.4762818130906,17.3637127124236,50.205281365014,25.3894542851246,46.3678412538991
1847.03794155,38.7999034144313,18.1654798366488,49.8761354060112,26.0065931754775,46.6310905196211
1849.12894885,38.8130831518435,19.5239157806005,53.223089396531,26.7680171164639,46.7276948556404
1851.21995615,38.909011763612,20.4220044816961,53.0149357194861,27.0908094139527,47.4186641625371
1853.31096345,38.9379722684631,21.6298568755206,52.7521148664939,27.0073001280092,46.5198510032553
1855.40197075,38.2867985005161,22.5209410140184,52.5520231980823,27.0951562269624,47.0731023656707
1857.49297805,38.0869717407917,22.9824659435677,53.5334099400767,27.3408278432016,47.0585623279114
1859.58398535,38.4217722293581,23.4061514109483,53.2412320314014,27.6372336821765,46.2658266822397
1861.67499265,38.5697044266139,23.9864832029844,52.9082195674252,27.6865468508041,46.2664504740074
1863.76599995,38.9753473472383,24.6754918951708,53.4769646922058,27.7927816542689,47.460883335259
1865.85700725,38.82380661014,25.2876102298772,54.8304473489976,28.0360380184114,48.2825286281378
1867.94801455,38.8411119618786,20.0036742776048,54.2345744136017,27.794967758686,48.6307423028522
1870.03902185,39.6102094326562,20.7707808051713,53.8289782967997,27.9531073213581,48.5531479255736
1872.13002915,39.439661031074,21.3287868210033,53.210532394627,27.7950746843872,48.1985894747779
