time,median_value,95%HPD_lower_value,95%HPD_higher_value,80%HPD_lower_value,80%HPD_higher_value
1798.94477365,2.30311108002844,2.30311108002844,2.30311108002844,2.30311108002844,2.30311108002844
1801.03578095,2.29897373135605,2.29897373135605,2.29897373135605,2.29897373135605,2.29897373135605
1803.12678825,2.29483638268365,2.29483638268365,2.29483638268365,2.29483638268365,2.29483638268365
1805.21779555,2.29069903401125,2.29069903401125,2.29069903401125,2.29069903401125,2.29069903401125
1807.30880285,2.28656168533886,2.28656168533886,2.28656168533886,2.28656168533886,2.28656168533886
1809.39981015,2.28242433666646,2.28242433666646,2.28242433666646,2.28242433666646,2.28242433666646
1811.49081745,2.40165978142815,2.28445562766577,2.51886393519053,2.30296154668088,2.50035801617541
1813.58182475,2.27414963932167,2.16673146389757,2.51417545878932,2.18369222843822,2.47627664518917
1815.67283205,2.27001229064927,2.16783816995773,2.51565562205983,2.1839709258564,2.47686983288974
1817.76383935,2.26587494197687,2.16894487601789,2.51713578533033,2.18424962327457,2.47746302059031
1819.85484665,2.26173759330448,2.17005158207805,2.51861594860083,2.18452832069275,2.47805620829088
1821.94585395,2.25760024463208,2.17115828813821,2.52009611187133,2.18480701811093,2.47864939599145
1824.03686125,2.32302074964481,2.17716868551083,2.53518541790143,2.20470048077895,2.53367915473042
1826.12786855,2.31997504123193,2.17891077426391,2.53641771283063,2.20752070896879,2.53328086906577
1828.21887585,2.38867046702322,2.18192154234987,2.53733217946924,2.21541565449018,2.53161127023879
1830.30988315,2.32044959116144,2.17786785560306,2.53802923536201,2.19505278068045,2.52907202842843
1832.40089045,2.32160143080419,2.1790376831221,2.53904411954536,2.19558396393415,2.5278040997804
1834.49189775,2.3852038869729,2.18172252364558,2.58685964868015,2.20217519920564,2.55002378028268
1836.58290505,2.38627168811704,1.93066517637398,2.71283706049869,2.18210443303072,2.58502476957787
1838.67391235,2.39823733680478,1.95682768040102,2.69924680502918,2.18881731482894,2.57339876383555
1840.76491965,2.45738351026215,1.98187705658724,2.68706850033034,2.19504361052023,2.58711244436672
1842.85592695,2.39935129388245,1.94189835880996,2.67478569288134,2.15202915816766,2.58242985598661
1844.94693425,2.45725149416052,1.97662536990224,2.98014717177879,2.18666209658014,2.73048560189305
1847.03794155,2.45880239502056,2.00342777847599,3.03647570412705,2.19240180616451,2.80467752846444
1849.12894885,2.50131398453075,2.04614750934146,3.00809181374603,2.20189163347296,2.74076156958871
1851.21995615,2.50364635280115,2.08051838310799,2.98579616428241,2.20104892549533,2.71552245370312
1853.31096345,2.47632238103468,2.12705640519718,2.95936874968467,2.20335299715706,2.70670947499049
1855.40197075,2.48597467081277,2.09990977289928,2.93149567534015,2.19235917601692,2.709797364332
1857.49297805,2.47695571609388,2.11219986315873,2.91828852276192,2.21050703522199,2.71018891489591
1859.58398535,2.48303947424445,2.11923526045034,2.90484329755132,2.22072392692294,2.70475705954282
1861.67499265,2.47459663819971,2.12978302351715,2.92715846417663,2.22954766776634,2.7033240965653
1863.76599995,2.48279533449654,2.13837109556657,2.90245439276036,2.24250094475127,2.70744421029619
1865.85700725,2.48502666847013,2.11271135424369,2.93049467152284,2.21396268653526,2.70405196554926
1867.94801455,2.4752476116122,2.04142188927372,2.91216678465913,2.1969485715049,2.71074711283817
1870.03902185,2.4465228279754,2.06216207312848,2.88925648953303,2.20978883084199,2.70069912509725
1872.13002915,2.45639338949989,2.08346893227802,2.9798918311675,2.21390287859387,2.74741936998808
1874.22103645,2.46533979286779,2.09921195477422,2.95050244243974,2.21224318535013,2.74427272820702
1876.31204375,2.45714500838512,2.09397350373218,2.96491821703013,2.17168190893194,2.74088227217981
1878.40305105,2.4626390730969,2.10887593267414,2.99068615430601,2.17690539668445,2.73769420068075
1880.49405835,2.46744348573108,2.12516788738506,2.97154198363769,2.19983097262308,2.73869803654268
1882.58506565,2.46783107925443,2.11592087494445,3.03508876768526,2.19076890805249,2.76129347399533
1884.67607295,2.46779246138021,2.12766578219432,2.96093733066995,2.21200279830981,2.74966227989904
1886.76708025,2.46396069655036,2.13474594117182,2.97672458708187,2.22404992338749,2.7410796662299
1888.85808755,2.46952687014823,2.13450495052274,3.00307439595352,2.2311693172338,2.7392242609154
1890.94909485,2.47647515816827,2.14533655213663,2.98757242788628,2.24574730871095,2.75588111338134
1893.04010215,2.47962454466525,2.15182443371146,2.9962964808317,2.26243270621532,2.77417688147213
1895.13110945,2.47093218115655,2.14313457273054,2.9858407451668,2.25055383164551,2.76205875496691
1897.22211675,2.47094698102717,2.11892954639309,2.9425969286576,2.24993957371183,2.75523232099759
1899.31312405,2.46267935857289,2.13326582629708,2.93464920914714,2.25541245990099,2.74852845128189
1901.40413135,2.45762561640848,2.14487568256423,2.93335386630589,2.24138669417323,2.7336194520797
1903.49513865,2.4626116119556,2.15575829487143,2.91856291862512,2.24590967867727,2.7231934862323
1905.58614595,2.45652335220981,2.15162167383744,2.90825834791216,2.24250978218348,2.72053329156275
1907.67715325,2.45953601525531,2.14459271947961,2.8974039100579,2.24354567685786,2.72087084234817
1909.76816055,2.46163309045886,2.14702298749047,2.8919237091241,2.24353634185552,2.71460624778867
1911.85916785,2.46083179833018,2.1419206132241,2.89797477087699,2.25141700530551,2.70918438493195
1913.95017515,2.46047399980027,2.15259039080956,2.87791919464954,2.25989574411868,2.70254657065645
1916.04118245,2.46456498354195,2.16557736597456,2.86251696904031,2.26336023442108,2.69297492347601
1918.13218975,2.46329054455724,2.17211823645099,2.85081355675838,2.26825871735716,2.68260723410721
1920.22319705,2.46615154685318,2.18702194787366,2.8442586110427,2.2752927562588,2.67975398485588
1922.31420435,2.46968447932074,2.184371568525,2.83966658241018,2.2755913282023,2.67859145662903
1924.40521165,2.46896108912191,2.18328990171373,2.82687653941045,2.28208209313486,2.67745391400218
1926.49621895,2.46587251713245,2.19011352349766,2.81751426200116,2.28993873996589,2.67234313874705
1928.58722625,2.46899340759815,2.20153798338668,2.80793617495587,2.29332259199903,2.65913873956328
1930.67823355,2.46818719840707,2.19764096121689,2.8083549943122,2.29109266743152,2.659854681697
1932.76924085,2.46440490522403,2.21285391695788,2.81779218261963,2.2935433097181,2.65919781965727
1934.86024815,2.46338775070385,2.20850586233024,2.80205505000387,2.30006950879959,2.66178925637985
1936.95125545,2.46485778395331,2.20432929877991,2.79875997084635,2.30168126392586,2.66306574204573
1939.04226275,2.46769296935303,2.21204359662252,2.78563225185131,2.30491732902319,2.66436112658028
1941.13327005,2.46438087964346,2.2264335411915,2.78774715396349,2.31014125694433,2.65805703833555
1943.22427735,2.46380851589475,2.22838459411265,2.78935929940435,2.31034426461924,2.65303683480829
1945.31528465,2.4595939330703,2.23757262157057,2.78144994541203,2.30899767208775,2.65737658339988
1947.40629195,2.45759244291843,2.23639494085449,2.76508187353428,2.31601292156422,2.65273350690283
1949.49729925,2.4576865082244,2.24073925947551,2.75520222928631,2.31801455668549,2.63719699466238
1951.58830655,2.45646188401307,2.23853108350268,2.72699405259078,2.32099231521493,2.63127436164902
1953.67931385,2.45686953721898,2.25446722284377,2.71787343459286,2.3201656080409,2.62533908136554
1955.77032115,2.45899805123778,2.25820855674054,2.72490402383841,2.32137777542846,2.61810336206531
1957.86132845,2.45771516911968,2.25476996435312,2.70770868470588,2.31981465135954,2.61120392125401
1959.95233575,2.45878805096447,2.25288253614129,2.6959518419683,2.3247278683908,2.61519184913362
1962.04334305,2.45892226999393,2.24716808632413,2.68619534208855,2.32793960580809,2.61129161521086
1964.13435035,2.46310757065214,2.24704078138276,2.68948277712929,2.33087810575242,2.60566972685008
1966.22535765,2.46140820939408,2.25895041336475,2.67535969172544,2.33163836265652,2.60833599621107
1968.31636495,2.46700462905501,2.27940959654928,2.68780259247994,2.33792836447047,2.60310674394923
1970.40737225,2.4650227401167,2.27161155614987,2.67855059145532,2.34145606678101,2.59823999235816
1972.49837955,2.44533445679243,2.25501511619665,2.65916483782746,2.31790298016818,2.58418907435247
1974.58938685,2.45428873345556,2.26624682008288,2.64906890374416,2.33765806055272,2.58032887551541
1976.68039415,2.47305123816157,2.31657522988686,2.65692019169392,2.36164843571693,2.58506879710245
1978.77140145,2.48805350558238,2.33359632248288,2.65511888047027,2.38205589446383,2.59342211635766
1980.86240875,2.49392746345604,2.3236297645114,2.66417479889626,2.38470283787004,2.59996303876987
1982.95341605,2.50041240604241,2.32450710483402,2.70044444566248,2.39110643010228,2.61521617534704
1985.04442335,2.44981674984788,2.14522905398069,2.63689721892441,2.29250642807214,2.58077921469804
1987.13543065,2.47968965587241,2.30037319281293,2.6416245422061,2.3734186605349,2.58624807128675
1989.22643795,2.5143757051813,2.37917554607326,2.66201758442016,2.42986125304522,2.60694940239792
1991.31744525,2.54643100433991,2.4062670205327,2.75225161343264,2.4539843993612,2.65400079099487
1993.40845255,2.56271554766005,2.40525645723521,2.85242805355731,2.45769745629809,2.70360831650766
1995.49945985,2.45665179174357,2.31871897685164,2.62686154201525,2.35683000350642,2.55602655151536
1997.59046715,2.45617809000074,2.31001617160988,2.63245273604279,2.35983298130624,2.56031890950574
1999.68147445,2.41993361202783,2.26653966641152,2.60270777656675,2.32013624891655,2.53722309274647
