time,median_value,95%HPD_lower_value,95%HPD_higher_value,80%HPD_lower_value,80%HPD_higher_value
1798.94477365,0.481630902410635,0.481630902410635,0.481630902410635,0.481630902410635,0.481630902410635
1801.03578095,0.481480547210416,0.481480547210416,0.481480547210416,0.481480547210416,0.481480547210416
1803.12678825,0.481330192010197,0.481330192010197,0.481330192010197,0.481330192010197,0.481330192010197
1805.21779555,0.481179836809979,0.481179836809979,0.481179836809979,0.481179836809979,0.481179836809979
1807.30880285,0.48102948160976,0.48102948160976,0.48102948160976,0.48102948160976,0.48102948160976
1809.39981015,0.480879126409541,0.480879126409541,0.480879126409541,0.480879126409541,0.480879126409541
1811.49081745,0.463749159893736,0.447618529143928,0.479879790643543,0.450165470841266,0.477332848946205
1813.58182475,0.46617934144825,0.448219811426183,0.479858462281061,0.451055526692825,0.477698601096933
1815.67283205,0.466602327171172,0.448720733916858,0.479736774127,0.451544143378065,0.477662914081343
1817.76383935,0.467025312894093,0.449221656407533,0.479615085972938,0.452032760063306,0.477627227065752
1819.85484665,0.467448298617014,0.449722578898209,0.479493397818876,0.452521376748546,0.477591540050161
1821.94585395,0.467871284339935,0.450223501388884,0.479371709664815,0.453009993433787,0.477555853034571
1824.03686125,0.465428611039064,0.429127776061006,0.508750780451484,0.437987169949034,0.496354720261424
1826.12786855,0.465492684795214,0.429046410810636,0.507810211844422,0.438157114559888,0.495752814543009
1828.21887585,0.461973275594031,0.400651187218678,0.506088394276509,0.413988756880023,0.49202591298119
1830.30988315,0.465620832307515,0.403195252546044,0.505359633452829,0.417503244022983,0.492271238396306
1832.40089045,0.465684906063666,0.404998341781112,0.50442900166012,0.418053826796756,0.491709079935302
1834.49189775,0.471968467631622,0.407925524211833,0.517483805525286,0.423100782353136,0.508888846582556
1836.58290505,0.470832184400384,0.411116537416261,0.518046799964864,0.426070404193933,0.511654960201242
1838.67391235,0.471255170123305,0.413506931363569,0.517736825338816,0.426987924548409,0.510176414211572
1840.76491965,0.471678155846227,0.415658752651582,0.517473690795321,0.428101529807869,0.508132445206263
1842.85592695,0.472250737439564,0.417572001280301,0.54826461042636,0.429411219972314,0.524048471549559
1844.94693425,0.472286461645041,0.419774338797142,0.544678395991228,0.431186195203444,0.53354608798517
1847.03794155,0.472881984089232,0.421091155777624,0.542875541853555,0.431620469366384,0.52808676232887
1849.12894885,0.473968698037023,0.413861975156059,0.564373959282872,0.430829736474164,0.530697814184644
1851.21995615,0.473793084460833,0.41706487069107,0.560163686571004,0.431921421792828,0.525318264786583
1853.31096345,0.475407785542905,0.421417913228247,0.554258820239287,0.432141094346363,0.520559830611611
1855.40197075,0.469791390054578,0.423766386804148,0.549729068775033,0.432825892659997,0.518646456527251
1857.49297805,0.473730205727223,0.420715872854533,0.54494361540336,0.433077326232806,0.518894667127643
1859.58398535,0.475485027352518,0.422057365200072,0.542495993047367,0.43486042356227,0.526174700242891
1861.67499265,0.476936371281253,0.423021601262555,0.546824356488156,0.439070330607169,0.525781893148681
1863.76599995,0.476330998798361,0.421736625498372,0.550167262124289,0.440239211366337,0.525018852188393
1865.85700725,0.474094035263168,0.423383242561727,0.56315572413474,0.435573512652306,0.524318901781056
1867.94801455,0.477257996695194,0.424787335765981,0.569288701026334,0.438029530492522,0.525866691615122
1870.03902185,0.47436000559851,0.421581489370548,0.564949417603151,0.439197282274983,0.525418209081257
1872.13002915,0.475330933000181,0.430536128637507,0.580575962500491,0.441955207448697,0.527709357117122
1874.22103645,0.476610745111975,0.426986019254488,0.576989907696105,0.442108786372534,0.532536796581303
1876.31204375,0.474055516158424,0.408423251365097,0.576545551018684,0.43709272816361,0.529424644392794
1878.40305105,0.474096683294772,0.403559209940398,0.574139896992935,0.435923654109735,0.526977981143698
1880.49405835,0.474727730861663,0.400443451829725,0.568896194954281,0.43491195414454,0.52740212706437
1882.58506565,0.4751612094063,0.403918558652023,0.565362793234699,0.433920414487837,0.527495098461314
