individual	host_leaf	stunting	chlorotic_area	av_streak_width	deviation_from_rectangle	yellowness	whitness
MSV-A-NG-Ns_1980	Pan77_leaf5	c(0.337077333,0.200295948,1.078862037,0.996285725,1.026303154,0.792254628,0.915094484,1.235936974,0.792515748,0.297970241,0.177057981,0.953694449,0.880698489,0.907233351,0.700338705,0.808926907,1.092545842,0.70056953,0.186032953,0.583316642,0.71709026,0.601123281,0.494353911,0.354566105,0.6975508,0.61161195,0.956528615,0.105926805,0.525692863,0.378326429,0.138525047,0.452534135,0.603826744,0.479597769,0.665381776)	c(55.54301881,56.61329177,22.23806542,35.83385562,41.89979978,24.32738398,35.39672595,24.92881026,37.84604586,55.54301881,56.61329177,22.23806542,35.83385562,41.89979978,24.32738398,35.39672595,24.92881026,37.84604586,55.53005659,61.33873375,47.45092599,54.99220829,47.24022571,44.40283163,39.8612936,52.75906989,36.23560027,54.2676601,24.67004304,49.56231268,41.7459974,28.07660467,10.27191582,17.97673232,12.04600393)	c(0.051649383,0.055288949,0.047584438,0.051864072,0.045809058,0.038385181,0.046884521,0.039672058,0.039878287,0.051649383,0.055288949,0.047584438,0.051864072,0.045809058,0.038385181,0.046884521,0.039672058,0.039878287,0.064656724,0.063181008,0.052237808,0.06071744,0.048575851,0.035949149,0.040147543,0.049558412,0.045724182,0.057287633,0.030353692,0.060152113,0.046652552,0.03048987,0.026909601,0.03163281,0.040795816)	c(3.213951187,3.878430417,1.809651391,2.166793498,4.32501925,4.057205613,3.213951187,3.878430417,1.809651391,2.166793498,4.32501925,4.057205613,2.171225023,1.95348666,2.047637052,2.063731554,2.508982228,1.252429127,1.55352716,1.367622279,2.813922753,2.822707283,1.495597149,2.690026642,2.98912422,1.542450023,2.143506985,1.775494499,3.240766453)	c(0.640318367,0.625884133,0.630895262,0.639690741,0.624231098,0.616625289,0.604118557,0.610500578,0.620067158,0.640318367,0.625884133,0.630895262,0.639690741,0.624231098,0.616625289,0.604118557,0.610500578,0.620067158,0.627003852,0.595624166,0.599117888,0.617499372,0.61045102,0.61607061,0.622380422,0.618712756,0.607569381,0.623801913,0.640274508,0.653079355,0.63792024,0.646308151,0.65725326,0.652235249,0.66661901)	c(0.630294203,0.601857,0.57741839,0.613249688,0.543875161,0.548457585,0.542364927,0.538909523,0.55017836,0.630294203,0.601857,0.57741839,0.613249688,0.543875161,0.548457585,0.542364927,0.538909523,0.55017836,0.604852541,0.520944486,0.528529907,0.55356031,0.56607061,0.616039609,0.60263842,0.589200313,0.568220755,0.63379871,0.618158722,0.62935556,0.640770719,0.626432353,0.634513931,0.650236445,0.661292982)
MSV-A-NG-Ns_1980	Pan77_leaf6	c(0.119829164,0.5946874,0.427979865,0.156705761,0.511926958,0.683075959,0.542542558,0.752709779,0.412850521,0.937910738,0.713217352,0.95604584,0.60219486,1.005993945,0.912670842,0.22824452,0.642474218,0.363127992,1.010809491,0.704006133,0.499276764,0.87894095,0.198213794,0.898427529,0.556022405)	c(54.2676601,24.67004304,49.56231268,41.7459974,28.07660467,10.27191582,17.97673232,12.04600393,67.52878262,35.11532795,54.45212153,12.32124537,43.85442327,46.90827873,57.97167486,35.42136894,38.4057656,52.32889821,32.98349189,37.83490035,34.98611343,41.61154449,51.58288662,41.03553949,53.64165184)	c(0.057287633,0.030353692,0.060152113,0.046652552,0.03048987,0.026909601,0.03163281,0.040795816,0.061271267,0.049477078,0.056686459,0.042622247,0.049904061,0.056988188,0.044880221,0.041725164,0.040984897,0.040928525,0.043385848,0.03825972,0.040292695,0.046973421,0.051059631,0.040563953,0.047786035)	c(2.822707283,1.495597149,2.690026642,2.98912422,1.542450023,2.143506985,1.775494499,3.240766453,2.74389169,3.58266415,1.133208149,2.341898867,1.733146094,3.462265107,3.320388645,2.10405284,0.829553749,2.409481094,0.781113554,1.392716217,1.462073053,2.320112221)	c(0.623801913,0.640274508,0.653079355,0.63792024,0.646308151,0.65725326,0.652235249,0.66661901,0.647246126,0.635073912,0.632959415,0.650660436,0.597570449,0.583268436,0.602606942,0.612415165,0.599542957,0.60145216,0.582856102,0.608491919,0.621837727,0.594882423,0.628459182,0.616079291,0.606007882)	c(0.63379871,0.618158722,0.62935556,0.640770719,0.626432353,0.634513931,0.650236445,0.661292982,0.629086359,0.579426371,0.578776287,0.657988409,0.511590355,0.525192516,0.556202457,0.582153609,0.559906842,0.502797252,0.497669059,0.534172921,0.553011914,0.515539959,0.579788329,0.537833611,0.523427342)
MSV-A-KE-MtKA_1997	SC_leaf4	c(0.368800725,0.455069215,0.533527807,0.279420785,0.747537766,0.371654191,0.347495673,0.652699473,0.228336037,0.199596067,0.294720556,0.198128791,0.269078167,0.31044913,0.394114894,0.30617928,0.509043723,0.499098855,0.767429357,0.680960548,0.226901252,0.375177518)	c(49.37572867,56.94897784,25.78612666,44.1693246,33.78128235,60.21876315,58.4546824,14.06516291,30.85815313,8.086347725,8.329162606,41.48740253,15.0288517,7.146965415,15.42961825,21.16686529,6.345889889,24.4303069,59.05371451,56.27875405,74.09975719,60.71357459)	c(0.083620661,0.080870019,0.034918172,0.039603009,0.031539746,0.052773059,0.045474557,0.049210092,0.066941786,0.023545015,0.026130174,0.071387235,0.023730561,0.024163153,0.032008058,0.030648892,0.019724615,0.035501827,0.040808935,0.040526514,0.042259364,0.057067362)	c(2.162778413,1.132636754,1.219401752,2.200846981,1.314761816,1.012586931,1.458977159,2.216271812,1.467501927,1.14366724,2.026690237,2.056568336,1.277325392,1.631689129,1.83176066,3.108738806,1.613185547,1.770202097,1.379054835,1.466900823)	c(0.65038547,0.646614852,0.626809716,0.637526119,0.635697622,0.640585158,0.62937754,0.600937611,0.637718957,0.63374297,0.630594519,0.625624273,0.620310498,0.606807631,0.633204584,0.622009733,0.614574488,0.617001371,0.617965823,0.610027992,0.627512327,0.623719943)	c(0.625827221,0.619820109,0.59893296,0.583426754,0.555566765,0.569547342,0.602553135,0.574026609,0.65825347,0.602723154,0.57648299,0.611986192,0.571043079,0.601133385,0.620114498,0.571961974,0.626427157,0.587190358,0.555121312,0.535704707,0.584861634,0.561226787)
MSV-A-KE-MtKA_1997	SC_leaf5	c(0.859501075,0.898293735,0.215212082,0.477957439,0.662828315,0.868645404,0.587347502,0.70617748,0.546475432,0.724595281,0.852602815,0.43833356,0.298470264,0.245420065)	c(30.66505241,31.07408047,48.96529103,65.01966997,35.63371964,38.91503336,37.12865337,10.33332728,31.25088074,70.68304986,49.25962354,60.95879567,68.97731016,64.07177868)	c(0.035823651,0.050383519,0.041179627,0.048807284,0.04521209,0.040590409,0.040938866,0.05953795,0.04636681,0.039002539,0.043339135,0.046228803)	c(1.058586089,1.51665532,1.567706492,3.125868555,1.69780027,1.189140414,2.952532222,1.395852488,1.617643051,1.584323922,3.038108976,1.706740199,1.472131001)	c(0.646362611,0.642230806,0.629362211,0.640328036,0.661109415,0.65004877,0.650207511,0.623957516,0.641089528,0.637389928,0.647978884,0.625529049,0.629563925,0.638366406)	c(0.600884859,0.599320315,0.539521329,0.657369225,0.685570819,0.636496211,0.68272838,0.62280575,0.629742246,0.572627081,0.601960685,0.564406829,0.586957977,0.601108439)
MSV-A-KE-MtKA_1997	SC_leaf6	c(1.052760606,1.100869508,0.408854911,0.608384209,0.883891686,0.673093425,0.57797082,0.88517807,0.201520172,0.319446396,0.355685689,0.278478172,0.578907851,0.508080826,0.349514245,0.439750467,0.683739555,0.690177002,0.370578283)	c(73.37227671,60.14269878,44.59788443,76.73076923,52.66377789,63.66474398,10.37715897,53.08963458,12.52911176,19.95499433,65.15174291,12.2304,34.22546052,32.87302831,69.84388999,61.34209709,56.71738732,51.70513603,51.52306621)	c(0.0435,0.0468,0.0489,0.0455,0.0274,0.0405,0.0279,0.039,0.0366,0.0353,0.046551004,0.047118804,0.048393841,0.045577123,0.044834826)	c(0.914743961,2.125046733,0.976364914,1.467106757,2.546039898,2.770676578,1.221479566,2.003760156,1.352740935,3.576107825,3.162236885,0.857893301,1.536934136,1.685596982,1.254701481,2.023038186)	c(0.643776211,0.641145497,0.645763568,0.640626214,0.657166589,0.638998034,0.657599054,0.659421386,0.634228989,0.646928226,0.633045284,0.645485089,0.646440249,0.637818899,0.594878386,0.604733958,0.603296217,0.605310053,0.587381683)	c(0.584059955,0.600323735,0.555774881,0.563691755,0.612764594,0.545195839,0.630684194,0.609374995,0.574925029,0.61954425,0.609776492,0.647886277,0.573938009,0.617842714,0.527302617,0.54766008,0.539527095,0.54473625,0.518157651)
MSV-A-KE-MtKA_1997	GB_leaf4	c(0.586431295,0.138214052,0.363926049,0.361697723,0.466646061,0.652074565,0.839224957,0.50501956,0.420241908,0.574907947,0.720964546,0.132590496,0.188145092,0.113082995,0.262832599,0.292396404,0.178751524,0.680932803,0.964843301)	c(37.70406841,42.20058626,33.82370482,43.41721007,30.92713178,38.78841673,14.97094777,50.66185319,49.66274036,55.16196363,39.61751603,61.4978176,59.99490381,47.9361947,59.1032274,56.88724107,66.41558936,33.80220699)	c(0.047767899,0.071661604,0.041699826,0.0488795,0.037618305,0.056492695,0.037701428,0.064063773,0.033099836,0.106485574,0.091316342,0.058813619,0.058729025,0.083156136,0.037467482,0.057116891,0.070402476,0.086749497,0.047635653)	c(3.207635557,3.909205984,2.464630808,2.358074594,1.306209917,5.541911006,1.476282883,1.329670924,5.388288798,1.892073012,1.098724346,2.547164804,2.841516114,3.432382208,4.892974977,2.421641299,2.292461955,3.687323572)	c(0.601768973,0.606781431,0.620588043,0.619594474,0.614238196,0.603601502,0.628036754,0.609772428,0.613587461,0.624171745,0.616938913,0.642243447,0.63837678,0.636871406,0.622807132,0.649100742,0.634137872,0.622341156,0.632290994)	c(0.594451407,0.605716806,0.563335538,0.612870391,0.575348586,0.528483271,0.568859743,0.546199192,0.596890255,0.592513405,0.574282395,0.6106377,0.656286044,0.563681357,0.628471776,0.635973271,0.563885505,0.585458592)
MSV-A-KE-MtKA_1997	GB_leaf5	c(0.165621099,0.131734196,0.177282091,0.47432531,0.382985948,0.454611231,0.158384087,0.175252705,0.305584817,0.512414516,0.587243179,0.438256543,0.378635373,0.752349757,0.533720603,0.904315502,0.270779156)	c(7.077531137,42.28346912,36.84255721,4.464343026,19.73328563,50.25784415,35.04850066,39.96529014,47.17231523,17.62879537,5.466135458,51.55527084,41.42860085,10.87269749,38.28046232,1.464335918,30.59243685)	c(0.051573146,0.039597402,0.04115314,0.043899668,0.05775304,0.034034471,0.046463619,0.039435793,0.025196481,0.054984918,0.056881592,0.050517196,0.048451605,0.025249687,0.032249862)	c(6.494140757,9.616849947,18.75754956,10.52662142,6.551528712,4.308329709,14.10855109,1.944214406,2.957254572,2.268013478,1.610564775,3.122829918,16.33179516,1.654258951,2.522401266,14.41864735)	c(0.677394958,0.651514128,0.632506229,0.664706822,0.646611464,0.661441262,0.643581677,0.618603544,0.643899334,0.642600408,0.645609355,0.631451327,0.622692483,0.645146954,0.635056909,0.66094598,0.617119359)	c(0.595166364,0.631097888,0.637534007,0.675895591,0.648627913,0.614752987,0.59433197,0.600753451,0.607950687,0.621926231,0.56189325,0.601571435,0.603825483,0.563741881,0.648925687,0.585667803)
MSV-A-KE-MtKA_1997	GB_leaf6	c(0.157654624,0.710352767,0.404070951,0.587524262,0.435570539,0.402618608,0.401714659,0.684451633,0.212958185,0.495634896,0.460218198,0.206084149,0.296281544,0.237634062,0.421887949,0.343189942,0.325889924,0.45602058,0.153144255,0.167020804,0.488495198,0.434166803,0.590832508,0.343655349,0.372777569)	c(54.86028822,42.00127253,3.055882835,26.78346138,57.56108359,20.23798833,53.72937294,32.63865043,67.28167978,23.25977263,43.72119212,48.8325434,43.0799102,42.21555376,19.59547753,6.280665607,5.35635481,20.01182654,66.91391763,76.76832761,51.70122145,25.36801663,52.81968772,61.5901183,65.52537942,69.94915879,36.06229736)	c(0.053773974,0.045221313,0.020821915,0.041023202,0.048230971,0.053857898,0.070414424,0.048865884,0.070158613,0.035576643,0.042232071,0.040168653,0.036277114,0.062989909,0.027818998,0.025356327,0.039129644,0.032590012,0.071296518,0.076768517,0.060813832,0.040349656,0.052553966,0.075162311,0.058048653,0.070754238,0.039746777)	c(1.875838381,11.12424319,1.250491585,6.286202814,3.47310621,3.86543298,2.412318953,1.87338956,2.455509325,3.54118126,5.467608655,1.86972337,0.981533557,0.841969363,1.28539958,0.588485829,1.674947125,1.21106138,7.470450438,4.243581607,4.725004162,12.0044398,6.480202241,5.396196279)	c(0.606543963,0.616887139,0.603771647,0.620159664,0.614607036,0.603911804,0.615015052,0.633966264,0.609430007,0.619535343,0.59471283,0.600817052,0.60607702,0.614692354,0.61703686,0.611493601,0.615131628,0.612586667,0.625553801,0.648066492,0.662212326,0.643442729,0.655456761,0.649250089,0.622371071,0.643598221,0.628662139)	c(0.580339694,0.55751865,0.59530139,0.555447474,0.568602221,0.543520343,0.570942661,0.603837925,0.537302679,0.56504351,0.534931449,0.53366951,0.532437816,0.569760749,0.583766631,0.610796215,0.661392137,0.594188418,0.614795952,0.623264999,0.620943254,0.616843813,0.623307131,0.648891481,0.538103304,0.61458583,0.56968422)
MSV-A-KE-MtKA_1997	Pan77_leaf4	c(0.511029179,0.868352889,0.69718334,0.638128875,0.642922514,1.215413757,0.532023257,0.904026524,0.725824995,0.664344458,0.669335028,0.946398247,0.53081831,0.592028788,0.701555071,0.445451117,0.796382549,0.491161736)	c(41.05982618,27.96192841,44.86743361,3.733486502,47.28364149,23.70207432,41.05982618,27.96192841,44.86743361,3.733486502,47.28364149,23.70207432,2.265449888,40.57893917,37.45783077,17.70417963,33.40908393,7.756392088,10.3343592)	c(0.048802592,0.049013852,0.047014994,0.04536537,0.041743441,0.048938773,0.048802592,0.049013852,0.047014994,0.04536537,0.041743441,0.048938773,0.040277516,0.037009641,0.044855188,0.039037376,0.038367981,0.054369646,0.04635285)	c(1.231876382,2.502142506,2.769958672,4.135448262,2.784949998,1.231876382,2.502142506,2.769958672,4.135448262,2.784949998,1.129483528,0.934194002,1.281094456,1.475834233,2.202495261,1.949776952,2.394842213)	c(0.62090863,0.599687799,0.595148307,0.599924684,0.61369179,0.601768313,0.62090863,0.599687799,0.595148307,0.599924684,0.61369179,0.601768313,0.605305602,0.627729012,0.664160703,0.654250418,0.652979747,0.652282805,0.644048465)	c(0.56262345,0.558903988,0.535519711,0.602463747,0.586549103,0.551801935,0.56262345,0.558903988,0.535519711,0.602463747,0.586549103,0.551801935,0.639429002,0.599337523,0.65546355,0.647930715,0.647013825,0.657650663,0.675068896)
MSV-A-KE-MtKA_1997	Pan77_leaf5	c(0.618624858,0.733071458,0.465462389,0.832158928,0.513226494,0.598279034,0.645481126,0.617159871,0.668039335,0.516749849,0.517629847,0.920179183,1.014459361,1.063403031,0.652335977,0.670756898,1.098441246,1.286834452)	c(37.45783077,17.70417963,33.40908393,7.756392088,10.3343592,23.96667334,12.87838966,13.69979303,21.63647907,32.751225,19.63721512,24.3400397,38.78670829,19.12531618,37.12727643,25.69886628,14.80141494,10.81064672)	c(0.044855188,0.039037376,0.038367981,0.054369646,0.04635285,0.034008211,0.036963625,0.036831451,0.028175257,0.049997435,0.035925006,0.044568941,0.042623677,0.04587897,0.04999002,0.03209567,0.027787405)	c(1.281094456,1.475834233,2.202495261,1.949776952,2.394842213,2.806528793,2.811967567,3.047752573,1.573057578,1.63630757,1.920862639,2.705754205,1.60736945,3.780965612,1.854285859,1.932880073,1.928045568)	c(0.664160703,0.654250418,0.652979747,0.652282805,0.644048465,0.634194763,0.607158079,0.610503956,0.602892802,0.59280209,0.64127704,0.593360629,0.595308062,0.591677432,0.593363616,0.627303771,0.633554088,0.628036032)	c(0.65546355,0.647930715,0.647013825,0.657650663,0.675068896,0.586641894,0.563221445,0.562738734,0.53921343,0.499337204,0.61639656,0.526753947,0.526894523,0.530788534,0.53526431,0.66378607,0.654563469,0.609220363)
MSV-A-KE-MtKA_1997	Pan77_leaf6	c(0.67680014,0.730197269,0.698158992,0.75571613,0.57007981,0.84473029,0.736387485,0.830866582,1.023418271,0.892253299,1.152488154,0.774456545,1.392911229,0.643294798,0.830854829,1.209478498,1.242213219)	c(23.96667334,12.87838966,13.69979303,21.63647907,40.26804716,30.59839678,15.5306228,48.91670756,20.30406973,30.65106377,19.1637199,47.27592619,10.80595671,14.06243254,18.59529984,8.673315399,10.39032804)	c(0.034008211,0.036963625,0.036831451,0.028175257,0.05336711,0.045749556,0.057385417,0.048492668,0.051119264,0.047149445,0.045061664,0.04139351,0.04882842,0.034290834,0.049923821,0.050810704)	c(2.806528793,2.811967567,3.047752573,2.136013929,1.910583953,3.953787285,2.089171886,2.302439519,1.865404368,2.149288011,2.656047946,2.322485064,1.434957627,1.705569995,3.994582838,4.465206507)	c(0.634194763,0.607158079,0.610503956,0.602892802,0.583869044,0.608316454,0.577219153,0.586894577,0.580498414,0.594901691,0.587516163,0.593512589,0.574167089,0.639063575,0.661198345,0.667380039,0.660376131)	c(0.586641894,0.563221445,0.562738734,0.53921343,0.497227713,0.516039859,0.522600344,0.48621299,0.523258672,0.546706999,0.54714139,0.534142784,0.557289049,0.580581765,0.662046361,0.659815746)
MSV-A-UG-Kap292_2005	SC_leaf4	c(0.981106594,0.805062321,0.478978938,0.417065062,0.25487242,0.30593666,0.343458567,0.088913638,0.084092252,0.485072281,0.188619592)	c(45.57811776,39.43290621,76.80649287,75.46895449,39.32803503,83.82428736,71.27823001,55.39185594,76.3378047,47.42585627,62.80673113,78.14558843)	c(0.0561,0.0802,0.0968,0.0693,0.0423,0.0894,0.0434,0.0496,0.0453,0.0733,0.056118722,0.0456)	c(1.166900017,0.998526764,1.003753633,1.220779673,1.305740044,1.580768462,2.576686126,3.036660793,0.864848263,1.740221224,1.972092005)	c(0.588163157,0.590483033,0.585295394,0.584921984,0.570403799,0.590608088,0.581158459,0.577217301,0.575910541,0.591030974)	c(0.638497737,0.623623557,0.613610924,0.621248102,0.595281527,0.633413584,0.571131405,0.627430216,0.592144019,0.676603679,0.666363059,0.568162207)
MSV-A-UG-Kap292_2005	SC_leaf5	c(0.758920856,0.601540784,0.473298276,0.366632869,0.526953581,0.386609368,0.252977755,0.257527268,0.104345155,0.434469088,0.410990389)	c(69.15665277,70.92881747,80.07008284,67.9184622,82.95332355,75.4963841,77.96978714,75.6464202,75.51627096,72.47820775,77.69138756,69.32654851)	c(0.0423,0.053,0.0405,0.0465,0.0496,0.0501,0.0493,0.0495,0.0536,0.0514)	c(1.166337469,0.968637541,2.839109354,2.625086354,1.185981993,1.269682389,1.485364732,0.750543448,2.220193947,1.168454704,1.782801212,1.233154816)	c(0.583408894,0.584617166,0.574342341,0.561466731,0.579357908,0.575548011,0.567434861,0.561559769,0.563602195,0.562755628,0.589870977,0.548239386)	c(0.581735833,0.594414239,0.567908596,0.507243105,0.540441456,0.536881774,0.531635585,0.57825756,0.509438359,0.479993411,0.611640297,0.440003119)
MSV-A-UG-Kap292_2005	SC_leaf6	c(0.869879546,0.665252253,0.410797406,0.677432402,0.563184422,0.526569579,0.568969862,0.370281265,0.501005398,0.353731545,0.322221655,0.273287137)	c(71.18668137,83.83627672,63.68324408,63.87886968,65.3950941,85.66146753,82.1805907,83.40204211,86.08145242,86.88889879,67.14149428,79.31183664)	c(0.064186785,0.07721674,0.041680216,0.065011509,0.050926109,0.079547479,0.094126295,0.064034303,0.085334733,0.092982929,0.043188379,0.087902519)	c(2.053238512,1.190602106,1.10875362,6.160016146,3.539310558,2.607108805,7.022474173,8.458565763,5.122460949,1.325739578,7.629117462,4.539525426)	c(0.575135618,0.595936192,0.558429652,0.581909444,0.571180647,0.580498122,0.580962498,0.573896457,0.584044423,0.583423482,0.575333942)	c(0.510005157,0.620210573,0.457915109,0.552306503,0.538421252,0.554815385,0.594169595,0.538052421,0.588469685,0.617245589,0.462564822,0.576153064)
MSV-A-UG-Kap292_2005	GB_leaf4	c(0.461888981,0.23161065,0.259239794,0.190106143,0.060202558,0.075086025,0.351075142,0.555574377,0.340717422,0.465323633,0.169198019,0.397052822,0.33708039,0.200858987,0.221110689,0.105449938,0.118394962)	c(74.59337333,71.63604549,71.92324227,64.33234738,66.69471558,74.03184456,80.55951712,71.91676073,79.73251792,74.17805167,77.8867135,79.74886577,64.5886216,82.02548953)	c(0.082954898,0.078317961,0.058831922,0.087162558,0.04467986,0.075441629,0.087164502,0.122944861,0.061300364,0.074327168,0.089733521,0.062227194,0.056773498,0.041648365,0.067225786,0.091133354,0.020955688)	c(3.876505854,7.120898331,5.285877309,5.4001541,1.779812622,2.248895385,1.803285103,3.569629943,7.903643429,2.119752842,3.462923297,2.749779412,2.208688192,1.70883651,2.433081789)	c(0.572479386,0.56889937,0.577384548,0.589291626,0.582082465,0.56872871,0.610323015,0.611461743,0.588598869,0.603847541,0.603186579,0.590522027,0.58680023,0.58832974,0.584126897,0.581947275)	c(0.525673266,0.553619956,0.565554352,0.628665201,0.630521705,0.628390422,0.58741113,0.634614032,0.549158199,0.606220226,0.639200084,0.576770701,0.560292471,0.577310085,0.528260674,0.548878134,0.663166506)
MSV-A-UG-Kap292_2005	GB_leaf5	c(0.238882197,0.139999955,0.190653144,0.133504717,0.090015215,0.038129824,0.528821832,0.587628942,0.373071422,0.306190967,0.121033055,0.056347602,0.251193186,0.744625329,0.555316421,0.267863164,0.235156295,0.032232054)	c(77.9663874,75.27140624,65.21427932,79.00517478,78.79837554,64.3831291,73.3037037,79.25450302,79.75406093,55.71358509,76.63348245,83.57342884,80.7809327,57.99813877,74.17509381,66.40068745)	c(0.058373904,0.023168581,0.051572188,0.038702143,0.044755267,0.06604638,0.087148272,0.078661722,0.070235186,0.100680439,0.079659594,0.039172483,0.104156915,0.07627346,0.118848358,0.072771976,0.11677565,0.043049235)	c(1.741575141,6.217998261,2.230285302,1.605201787,1.886275297,3.702196009,1.102800583,4.310987385,6.971716804,4.59295594,1.590342724,6.165656029,5.557577537,0.51364433,9.023913389,1.008520635,1.064926571,2.96789262)	c(0.57897579,0.614209475,0.574336383,0.625619871,0.586009808,0.632032646,0.632220306,0.622148401,0.615362842,0.632676424,0.602210156,0.600560869,0.619149792,0.609703391,0.612972748,0.618256085,0.602300209)	c(0.517442355,0.626810305,0.639277111,0.57561506,0.604863912,0.664676742,0.63320062,0.640203627,0.662906974,0.722631376,0.595819842,0.632455255,0.578500173,0.601554824,0.639429484,0.66424949)
MSV-A-UG-Kap292_2005	GB_leaf6	c(0.236766507,0.268823246,0.179919323,0.216276671,0.15778394,0.118357369,0.060596813,0.534333851,0.234915324,0.213270923,0.463254664,0.082425909,0.736621835,0.53795349,0.475805804,0.502573687,0.264886176,0.059395882)	c(84.67701631,61.40968678,69.61463365,69.90784277,45.32330263,69.63476739,56.33734057,74.9462423,76.27075139,85.15298313,77.24649772,76.77190142,41.74262437,64.82027351,85.57803378,86.28853486,53.1628533,67.58784544)	c(0.096119392,0.054268566,0.064042966,0.062699137,0.037075543,0.08295886,0.024811911,0.066578623,0.069736559,0.065285796,0.074231895,0.046427974,0.040527735,0.038315545,0.064484074,0.079025701,0.071871865,0.05669976,0.033442179)	c(1.645608559,2.061760617,0.795451092,0.984669169,2.679033358,2.127036015,1.618951648,1.354519156,2.934083711,1.944525045,0.799292307,3.448553447,0.666676659,2.376214897,2.654632953,2.913333908,0.884629894)	c(0.550092734,0.55920976,0.549702591,0.548870144,0.547909115,0.565793076,0.521601336,0.58454615,0.571326497,0.577682289,0.573524993,0.598010452,0.567615759,0.619752757,0.631360451,0.631968716,0.609099562,0.623614041,0.598552055)	c(0.471558628,0.482913057,0.460237005,0.461842882,0.457693975,0.534138304,0.484448098,0.517401361,0.518045665,0.608087067,0.512592689,0.63783791,0.502335689,0.627799695,0.639365968,0.637682434,0.612812766,0.630784762,0.598423392)
MSV-A-UG-Kap292_2005	Pan77_leaf4	c(0.919713687,0.975139879,0.538311759,0.815274996,0.559918087,0.263184768,0.684582681,0.490172377,0.600860686,0.613241215,0.212539227)	c(73.50537148,62.38321146,75.58734428,57.58804137,74.05019035,66.07265079,72.66308048,63.83851727,54.27350427)	c(0.050139766,0.051783834,0.0566,0.0306,0.040481555,0.0202,0.0541,0.0489,0.0444,0.044644113,0.032167656)	c(1.038586952,1.284270911,0.724023115,1.324375431,1.301200925,1.413230916,2.265915017,2.132882504,2.547790629,3.137947118)	c(0.593151344,0.582005527,0.590122177,0.548829381,0.539429449,0.571845982,0.57483554,0.568205967,0.589720246,0.584396161)	c(0.539399149,0.551397231,0.536229099,0.47622414,0.454385181,0.481860469,0.522436015,0.55154701,0.51384425,0.568306204,0.563623466)
MSV-A-UG-Kap292_2005	Pan77_leaf5	c(0.993540468,0.761527326,0.922100104,0.636259568,0.497239314,0.354620983,0.896165293,0.995630389,0.69978732,0.291374897,0.613684227,0.736798211,0.290071246)	c(53.82569906,53.82799962,73.46218016,68.70176826,58.25610479,79.54022522,41.59659843,51.26519563,71.67492466,73.55668965,57.07722089,46.98249278)	c(0.0388,0.032,0.0495,0.0551,0.0355,0.0631,0.0393,0.0428,0.0479,0.048,0.0394,0.030568329,0.0368)	c(1.176098404,0.8482022,1.769603465,1.235309348,0.785444358,1.836212488,2.104308115,1.765192748,1.519747877,1.199353639,1.088120074,1.231311414)	c(0.58465918,0.589166535,0.587306817,0.585206386,0.580930066,0.588182188,0.540100094,0.528128359,0.517576994,0.537532259,0.534784806,0.524002286,0.521739477)	c(0.535980766,0.538026263,0.528485979,0.550194777,0.534507643,0.533535529,0.440078021,0.419213593,0.387644451,0.429079958,0.437132865,0.40183003,0.455767683)
MSV-A-UG-Kap292_2005	Pan77_leaf6	c(0.879019042,0.660123445,0.893242285,0.705232701,0.430585501,0.482235694,0.692496033,0.620872911,0.274937281,0.329753657,0.63810977,0.289499837)	c(50.31177318,42.99429911,32.29750699,40.7325954,59.25665834,42.17119258,55.3725837,51.07876397,66.83053593,54.19344518,55.96742037)	c(0.0342,0.019054622,0.029585172,0.0235,0.0257,0.0389,0.0367,0.0382,0.0305,0.0365,0.0367,0.0405,0.0222)	c(0.653442736,0.898167885,0.774959436,1.885000386,1.613592402,1.206500405,1.355547282,1.934944315,1.447459529,2.153547906,1.769181102,2.280186392)	c(0.604437799,0.625028421,0.61673932,0.607475778,0.599794436,0.598238797,0.528257007,0.512913838,0.535050573,0.523066833,0.531040299,0.518338059,0.542828897)	c(0.593539931,0.637756375,0.60048532,0.586758659,0.575083613,0.547900123,0.408478937,0.365074916,0.404670849,0.384358262,0.437271528,0.385842677,0.451650508)
