time,median_value,95%HPD_lower_value,95%HPD_higher_value,80%HPD_lower_value,80%HPD_higher_value
1798.94477365,0.626092470932493,0.626092470932493,0.626092470932493,0.626092470932493,0.626092470932493
1801.03578095,0.625775983380849,0.625775983380849,0.625775983380849,0.625775983380849,0.625775983380849
1803.12678825,0.625459495829205,0.625459495829205,0.625459495829205,0.625459495829205,0.625459495829205
1805.21779555,0.625143008277561,0.625143008277561,0.625143008277561,0.625143008277561,0.625143008277561
1807.30880285,0.624826520725917,0.624826520725917,0.624826520725917,0.624826520725917,0.624826520725917
1809.39981015,0.624510033174273,0.624510033174273,0.624510033174273,0.624510033174273,0.624510033174273
1811.49081745,0.61795327432969,0.612025016601399,0.623881532057982,0.61296105729534,0.622945491364041
1813.58182475,0.616706478555796,0.612040854688088,0.623518529095225,0.612777532140884,0.622442942167947
1815.67283205,0.616868995492536,0.612127158410308,0.623225991768001,0.612875869528554,0.62222225551398
1817.76383935,0.617031512429276,0.612213462132528,0.622933454440776,0.612974206916225,0.622001568860013
1819.85484665,0.617194029366016,0.612299765854748,0.622640917113551,0.613072544303895,0.621780882206045
1821.94585395,0.617356546302755,0.612386069576968,0.622348379786326,0.613170881691566,0.621560195552078
1824.03686125,0.614862910639334,0.602031761772633,0.622191967587343,0.606271212004314,0.621884009411077
1826.12786855,0.614985315357905,0.602110031130042,0.621883084915527,0.606307983577811,0.621597941378747
1828.21887585,0.612371343039979,0.602099850263619,0.621556713650559,0.605990954255981,0.621241918973805
1830.30988315,0.612160885719225,0.597459949116901,0.621233384337522,0.599645838120765,0.620898064376589
1832.40089045,0.612192752566901,0.59766696372337,0.620927543617638,0.599779726492602,0.620624164151984
1834.49189775,0.612023196623366,0.598068229428373,0.620595851567242,0.600690619258571,0.620246858605333
1836.58290505,0.612060173303457,0.597839142451331,0.624458667507492,0.599277710812845,0.620304457488579
1838.67391235,0.611793900677862,0.598110873439052,0.623919381985797,0.599877733144582,0.619921068038065
1840.76491965,0.611749769992838,0.598374432658673,0.623369725025377,0.600454727322331,0.619562014203002
1842.85592695,0.611008310485754,0.598294085548046,0.622809696626233,0.599104134314223,0.61922729598339
1844.94693425,0.610694867888414,0.598590652973954,0.621936309884975,0.599753260132622,0.619087178512905
1847.03794155,0.610012018473228,0.590060513060628,0.62163847997258,0.599260744559667,0.618752460293294
1849.12894885,0.611099296326683,0.593138315950041,0.622560256948056,0.599666683079075,0.618945172564821
1851.21995615,0.610973761716291,0.595050890297437,0.62202320241389,0.600138533260927,0.619461244083012
1853.31096345,0.610509006785925,0.597828730010458,0.621298232853484,0.600944908560983,0.619008153616129
1855.40197075,0.61026193185675,0.588794105941765,0.620698621020691,0.600429783018043,0.618797877450983
1857.49297805,0.608696653299633,0.583714817610729,0.622520518309791,0.599309589664347,0.619861173275131
1859.58398535,0.608667995778087,0.585386125872908,0.623500144725496,0.599794090785623,0.619926324877585
1861.67499265,0.609048781414026,0.587639761934758,0.622994220961291,0.599422953667394,0.618940588831246
1863.76599995,0.609422862636442,0.590079738069948,0.622340718125794,0.600267726069961,0.619133636563417
1865.85700725,0.609547570721496,0.592105874938229,0.623025748651281,0.600588909955129,0.619153649434434
1867.94801455,0.609112819205102,0.593873812736168,0.622510942941803,0.600430021966114,0.618559696806106
1870.03902185,0.609140538251133,0.595233442664106,0.622480619693053,0.599644577574168,0.618376606472675
1872.13002915,0.608878323034253,0.596995259910656,0.62206183398302,0.599904604099669,0.617734777926303
1874.22103645,0.608942995418302,0.595960770621179,0.622214144117015,0.600288166930331,0.617723450377559
1876.31204375,0.60898696553133,0.592853677039025,0.622215613289723,0.600232306366168,0.617591725940459
1878.40305105,0.608957141640847,0.594261867305498,0.6229281030487,0.60037180188391,0.617403453916585
1880.49405835,0.609071385425526,0.593773168656427,0.624304152362255,0.600160284884202,0.617335498610548
1882.58506565,0.609161976161551,0.593732510835256,0.624488004783991,0.600657877037689,0.617301750393873
1884.67607295,0.608832264549373,0.594626116900914,0.623527682177506,0.599836849878261,0.617238437033877
1886.76708025,0.609149193199149,0.594431285549602,0.626511468352866,0.599662685413619,0.617833510144711
1888.85808755,0.609122032417572,0.595063422670724,0.626844493025706,0.599873435158281,0.61795289030512
1890.94909485,0.608896552559356,0.593020209259635,0.626026600594895,0.599816229197067,0.617884192979822
1893.04010215,0.609066431497931,0.594154847894902,0.625707102651012,0.59963515157847,0.618072373805979
