time,median_value,95%HPD_lower_value,95%HPD_higher_value,80%HPD_lower_value,80%HPD_higher_value
1798.94477365,45.9046684749321,45.9046684749321,45.9046684749321,45.9046684749321,45.9046684749321
1801.03578095,45.9816320516952,45.9816320516952,45.9816320516952,45.9816320516952,45.9816320516952
1803.12678825,46.0585956284583,46.0585956284583,46.0585956284583,46.0585956284583,46.0585956284583
1805.21779555,46.1355592052214,46.1355592052214,46.1355592052214,46.1355592052214,46.1355592052214
1807.30880285,46.2125227819845,46.2125227819845,46.2125227819845,46.2125227819845,46.2125227819845
1809.39981015,46.2894863587476,46.2894863587476,46.2894863587476,46.2894863587476,46.2894863587476
1811.49081745,41.6347669081801,37.1396680322159,46.1298657841442,37.8494204863155,45.4201133300446
1813.58182475,46.4434135122739,37.4932709260631,47.9295081112659,38.9064513344122,47.6948615956356
1815.67283205,46.520377089037,37.6102896685438,47.9626072684846,39.0171455770427,47.734886713835
1817.76383935,46.5973406658001,37.7273084110244,47.9957064257034,39.1278398196732,47.7749118320344
1819.85484665,46.6743042425632,37.8443271535051,48.0288055829221,39.2385340623037,47.8149369502339
1821.94585395,46.7512678193263,37.9613458959857,48.0619047401408,39.3492283049343,47.8549620684333
1824.03686125,45.276047576362,38.0737733752358,48.7240955301292,39.4415574946422,48.4830586461889
1826.12786855,45.3963713568549,38.1640791751393,48.6935483623077,39.4453999669643,48.478799051816
1828.21887585,46.9821585496157,38.3340421393258,53.3193438289325,39.7678710964181,50.8874792113509
1830.30988315,46.4345982926368,38.4924766598347,53.161246767922,40.0442284511618,50.3136883309147
1832.40089045,46.4997025582195,38.5712540160608,53.1382532967771,40.0019571487738,50.2803118099411
1834.49189775,46.5648068238022,38.7747603698201,52.8973400213106,40.4586018365188,49.375256071681
1836.58290505,45.9698093221016,39.0118101131522,53.5618299364908,40.7254395573738,51.6955975121636
1838.67391235,47.3669764334312,39.1634384703626,53.4576239093975,40.8117436537931,50.9360740281956
1840.76491965,47.4439400101944,39.292009940218,53.3525590336445,40.9669721208432,50.7292427749431
1842.85592695,47.5209035869575,39.3975245227183,53.2466353092318,41.1911249585242,52.1010821171693
1844.94693425,47.5978671637206,36.0777559061872,53.0564674365909,40.4175204408231,51.5718417344473
1847.03794155,48.3720345427618,36.6011809040674,55.8019208870504,40.6416732785041,52.1075628648399
1849.12894885,48.0758594811693,37.5168236915103,57.5478818773759,41.438142690017,52.4182461546666
1851.21995615,48.2934151581532,38.1037787467391,57.2858881377929,42.1402121797049,54.3944780097794
1853.31096345,47.7342842172322,36.5465815601956,57.0205068205687,40.7752652187816,54.0737286027981
1855.40197075,47.1949973838649,35.6184266367575,56.7110650276543,39.8861722001462,53.7127929238145
1857.49297805,47.2882357670253,36.2925634086338,56.1080969062895,39.6803070856328,52.9791589241241
1859.58398535,47.6606517362049,35.7247523452387,56.5518682202778,39.5341041773127,54.068071762961
1861.67499265,47.5161435508568,36.3191371927388,56.2877653375158,39.9132487096935,54.103627734171
1863.76599995,47.7196570241684,35.8134723202918,55.9428730598847,39.6597993532718,54.0247110499372
1865.85700725,47.7376617546365,34.6116189940202,55.9712334681928,39.5842324238343,54.4405245756561
1867.94801455,47.6912749991076,34.7688840644973,57.0250480536921,39.9020467951364,54.6982222527779
1870.03902185,48.0134564828812,35.6501932983496,57.5620621121502,40.2701499466705,54.808261896203
1872.13002915,47.6628929740468,35.8406628531371,57.0781082507812,40.4718434106635,54.6039206554121
1874.22103645,47.6688165892079,36.3832205669748,57.355997432376,40.6428281073273,54.3319977222062
1876.31204375,47.8652195345212,36.5487639616751,57.7101251031813,40.899728137834,54.2519210911571
1878.40305105,48.3710253037702,36.9307849636411,57.8387527326388,41.1076910746432,54.3449269238617
1880.49405835,48.4037027764911,37.2773465644105,58.2477791915696,41.4769790744852,54.3116469958272
1882.58506565,48.2773658309068,36.7671625386155,58.0828631703479,41.2383653958543,54.1753635505003
1884.67607295,48.0758581384464,37.1855610850258,58.2300175165857,41.1960986336349,54.0479562935162
1886.76708025,47.6181579539212,35.4940017645142,57.9974842198018,41.0422929284217,53.9294749445753
1888.85808755,47.6434993031965,35.5770971679479,57.7049193934946,40.5972687469439,53.9297240512899
1890.94909485,47.5965958865572,36.009223936183,57.917995050128,40.8811604002684,53.9909498683423
1893.04010215,47.3776508490603,37.4712265970538,57.6823244118879,40.8155529136417,54.0202092397255
1895.13110945,47.5799640759472,37.9163564276999,57.6557043219293,40.8250749084729,53.905619649261
1897.22211675,47.547562760209,37.5271143314384,57.4411855063392,41.2238322945875,54.0900530408416
1899.31312405,47.5892730539058,37.9023428232344,57.1485832945798,41.1163368037792,54.1395921373786
1901.40413135,47.7037343685516,37.7024592953587,57.7007442198438,41.4077982451894,54.3285235862254
1903.49513865,47.9878728508722,37.9284829737281,57.5863413971272,41.3904505337983,54.1650019926167
1905.58614595,47.8868269467339,37.8856359340239,57.7962646286228,41.5657703687035,53.9105107530716
1907.67715325,48.0618182099046,37.865173258197,57.6601522832348,41.6754756444523,53.7916002414907
1909.76816055,48.2732550838284,37.9274028453731,57.4088177954668,42.0182327742427,53.7988789363158
1911.85916785,48.4756176062513,38.2366377149268,57.2483321413959,42.3360274614459,53.9944532306244
1913.95017515,48.4439400498769,38.7513573278902,57.0003071139156,42.6213358246369,54.0719231773395
1916.04118245,48.5861010736296,38.7375925762642,56.7679226448528,42.8411557420185,54.0127167525645
1918.13218975,48.6393772971896,39.3133357178093,56.9823973795398,43.0295381198623,53.9692939858593
1920.22319705,48.8787412232569,39.8407827152512,57.162866354177,43.388496306712,53.9398570107573
1922.31420435,49.0038757273483,39.8688505678685,56.9340971566781,43.7913366375154,53.8863975971203
1924.40521165,49.1566494312354,39.9328443699802,57.0351026959999,44.0230623237113,53.8014618414243
1926.49621895,49.2985144221872,40.5539732736421,56.8389488927839,44.2357381274564,53.9327865963772
1928.58722625,49.495249112797,40.5732830782956,56.6707247519107,44.5416705961921,53.8248195438357
1930.67823355,49.6752573374688,41.1744832026872,56.7480612839611,44.7944998393368,53.8777023166621
1932.76924085,49.8380960802882,41.6176805166247,56.6222433355271,45.1329548184153,54.2171359245599
1934.86024815,49.9324676486505,42.1702938288128,56.39867661136,45.4190118777403,54.1300603735832
1936.95125545,50.0522334558373,42.6876326023004,56.2942330757737,45.5468739245214,54.1543568876989
1939.04226275,50.1648587647291,43.3758605362755,56.2295681437357,45.7554695426727,54.1964459442834
1941.13327005,50.2621945921493,43.6419640925456,56.0571627224593,46.0246689786385,54.2620739760751
1943.22427735,50.3911496869117,43.7471683206144,55.8777585345703,46.3082834434569,54.1790702777792
1945.31528465,50.5103526980059,44.2233778819723,55.6754586592402,46.6391970361841,54.1760744472811
1947.40629195,50.6970830596857,44.4584182433983,55.7635732086057,46.8960283040767,54.0176941138917
1949.49729925,50.7678040601321,44.6394201312332,55.9201072897387,47.2416494836931,53.8804298348366
1951.58830655,50.7174081559897,45.2375273827846,55.8593833170924,47.2680419977664,53.8233549669464
1953.67931385,50.7771886479663,45.4811390266375,55.5489341551909,47.4729043711545,53.7989855766413
1955.77032115,50.9186254166981,45.888291574506,55.7540174457541,47.6583464228974,53.9226163356108
1957.86132845,51.0662404594071,46.0233677214696,55.8219249751933,47.9093837348668,53.7846005633006
1959.95233575,51.1383725731355,46.0778895586889,55.6735145271485,48.1095934967191,53.816485580319
1962.04334305,51.4417032466713,46.73733335277,55.7466664931186,48.4153354016066,53.8627457008835
1964.13435035,51.5865582465586,47.0009949643316,55.6232566353004,48.6922464512419,54.0404525791956
1966.22535765,51.7126002323226,47.2790976729739,55.5039959823411,48.9878002687689,54.1144704391311
1968.31636495,51.8110960308003,47.6748504190644,55.4397399733554,49.2490454821865,54.1429197226196
1970.40737225,51.9655165488358,47.9298303456322,55.4608704558725,49.341070417149,54.2565846556406
