node1,node2,startYear,endYear,start_av_streak_width_Pan77,end_av_streak_width_Pan77,start_chlorotic_area_Pan77,end_chlorotic_area_Pan77,start_deviation_from_rectangle_Pan77,end_deviation_from_rectangle_Pan77,start_stunting_Pan77,end_stunting_Pan77,start_yellowness_Pan77,end_yellowness_Pan77,start_whitness_Pan77,end_whitness_Pan77,start_av_streak_width_SC,end_av_streak_width_SC,start_chlorotic_area_SC,end_chlorotic_area_SC,start_deviation_from_rectangle_SC,end_deviation_from_rectangle_SC,start_stunting_SC,end_stunting_SC,start_yellowness_SC,end_yellowness_SC,start_whitness_SC,end_whitness_SC,start_av_streak_width_GB,end_av_streak_width_GB,start_chlorotic_area_GB,end_chlorotic_area_GB,start_deviation_from_rectangle_GB,end_deviation_from_rectangle_GB,start_stunting_GB,end_stunting_GB,start_yellowness_GB,end_yellowness_GB,start_whitness_GB,end_whitness_GB
62,63,1903.02278,1923.92309,0.0397277417940832,0.0396821980057799,24.3115593761623,27.1720172351608,1.64007831481034,1.63833840456837,0.638019834820184,0.614598029859399,0.606107782986909,0.60500227617169,0.573240656086691,0.571231649134167,0.0420431102908457,0.0430905968808809,37.9293364356653,42.8364472020882,1.78939720046849,1.7944293387723,0.47351643563128,0.480721917846256,0.601301630643587,0.599604981960309,0.556963279605764,0.553932394135152,0.0503454945169048,0.0509304814318632,46.9106485259879,49.607350753586,2.45863879026887,2.46728428922502,0.216315356370121,0.209024985916069,0.609382063800549,0.609573218175358,0.604489365767833,0.604983753346924
63,64,1923.92309,1947.67445,0.0396821980057799,0.0391292904057664,27.1720172351608,30.4453623580456,1.63833840456837,1.64993811199998,0.614598029859399,0.605497939454531,0.60500227617169,0.599205609595201,0.571231649134167,0.559010482016503,0.0430905968808809,0.044207537766856,42.8364472020882,47.6728641641777,1.7944293387723,1.79611057078532,0.480721917846256,0.500296896599281,0.599604981960309,0.59232578602996,0.553932394135152,0.544004688112245,0.0509304814318632,0.0499582152018511,49.607350753586,52.8929363913569,2.46728428922502,2.40788222308784,0.209024985916069,0.227790217732014,0.609573218175358,0.607926284110327,0.604983753346924,0.602634964650806
64,65,1947.67445,1967.82728,0.0391292904057664,0.0391824760112147,30.4453623580456,31.6074936825234,1.64993811199998,1.68378126092224,0.605497939454531,0.60181656048077,0.599205609595201,0.605991624657911,0.559010482016503,0.569980855902868,0.044207537766856,0.0443456605653209,47.6728641641777,48.763134468912,1.79611057078532,1.79688619589626,0.500296896599281,0.527327251191912,0.59232578602996,0.583054117178652,0.544004688112245,0.522405301904785,0.0499582152018511,0.0474836149960395,52.8929363913569,52.360127639541,2.40788222308784,2.33028807831767,0.227790217732014,0.272644031078607,0.607926284110327,0.613010060720512,0.602634964650806,0.605191773880289
65,66,1967.82728,1970.34757,0.0391824760112147,0.0391087757295467,31.6074936825234,31.5056858299954,1.68378126092224,1.68585517958471,0.60181656048077,0.599495651776712,0.605991624657911,0.606648387550674,0.569980855902868,0.571132658370233,0.0443456605653209,0.0443982122856353,48.763134468912,49.1464720212853,1.79688619589626,1.79486724364558,0.527327251191912,0.534954455515904,0.583054117178652,0.579777678999936,0.522405301904785,0.51753327704849,0.0474836149960395,0.0469938202973489,52.360127639541,52.5189175782313,2.33028807831767,2.30983357478486,0.272644031078607,0.280409015994752,0.613010060720512,0.613397058556793,0.605191773880289,0.605395295440837
66,67,1970.34757,1981.05605,0.0391087757295467,0.0381300878130143,31.5056858299954,32.396534645559,1.68585517958471,1.66774069690152,0.599495651776712,0.593244651009081,0.606648387550674,0.608891295295553,0.571132658370233,0.57445759755162,0.0443982122856353,0.0449862057560908,49.1464720212853,52.8134367188492,1.79486724364558,1.7868973200997,0.534954455515904,0.559949615135592,0.579777678999936,0.56389726846205,0.51753327704849,0.49378448206916,0.0469938202973489,0.0453768620435029,52.5189175782313,54.0173046410684,2.30983357478486,2.2215190875243,0.280409015994752,0.298344573769824,0.613397058556793,0.614807086837994,0.605395295440837,0.606546039730995
67,1,1981.05605,2006,0.0381300878130143,0.033480513016,32.396534645559,29.9771153326322,1.66774069690152,1.75041507536088,0.593244651009081,0.585121853357974,0.608891295295553,0.640709849179387,0.57445759755162,0.625430303483954,0.0449862057560908,0.0454307443303624,52.8134367188492,58.1943052324401,1.7868973200997,1.85511024016734,0.559949615135592,0.562550281662171,0.56389726846205,0.529137037992369,0.49378448206916,0.415695632163234,0.0453768620435029,0.0366649733229552,54.0173046410684,53.0166374403685,2.2215190875243,1.83931981100259,0.298344573769824,0.361361410832926,0.614807086837994,0.62640309930666,0.606546039730995,0.593570419322256
67,68,1981.05605,1988.72184,0.0381300878130143,0.0376934929673605,32.396534645559,33.384227162672,1.66774069690152,1.64850834987805,0.593244651009081,0.588801765929257,0.608891295295553,0.609415716117022,0.57445759755162,0.574210671962271,0.0449862057560908,0.0454223675482832,52.8134367188492,55.1056481723371,1.7868973200997,1.77945524079379,0.559949615135592,0.576400516215795,0.56389726846205,0.556105541048721,0.49378448206916,0.482103001896232,0.0453768620435029,0.0450610176956244,54.0173046410684,55.1272383695187,2.2215190875243,2.17811643085639,0.298344573769824,0.309210692984083,0.614807086837994,0.615615743571362,0.606546039730995,0.608099598950458
68,69,1988.72184,1993.14515,0.0376934929673605,0.0377657032130104,33.384227162672,34.5949781939169,1.64850834987805,1.64578536746552,0.588801765929257,0.588227355213678,0.609415716117022,0.608592879464201,0.574210671962271,0.572859380207344,0.0454223675482832,0.0458493417648557,55.1056481723371,56.6857816486322,1.77945524079379,1.7777579010571,0.576400516215795,0.581238736161607,0.556105541048721,0.555344544809192,0.482103001896232,0.482240502105292,0.0450610176956244,0.0455937173457539,55.1272383695187,56.3245594957286,2.17811643085639,2.17768161380813,0.309210692984083,0.3041664459391,0.615615743571362,0.615575814856866,0.608099598950458,0.608364572493436
69,2,1993.14515,2007,0.0377657032130104,0.0359858997606231,34.5949781939169,35.0977680992992,1.64578536746552,1.63541596372233,0.588227355213678,0.712923902551228,0.608592879464201,0.634117354560425,0.572859380207344,0.616842823168139,0.0458493417648557,0.0448808486514492,56.6857816486322,56.9593040866055,1.7777579010571,1.65745242081146,0.581238736161607,0.62168720138911,0.555344544809192,0.531363907347199,0.482240502105292,0.440766539197479,0.0455937173457539,0.0461398844469549,56.3245594957286,60.9399839596621,2.17768161380813,1.9809745025409,0.3041664459391,0.481393309867332,0.615575814856866,0.633595525120716,0.608364572493436,0.640817500755545
69,70,1993.14515,1997.88672,0.0377657032130104,0.0378885059245726,34.5949781939169,35.7501519882454,1.64578536746552,1.64915079115539,0.588227355213678,0.583792615220069,0.608592879464201,0.607244293965061,0.572859380207344,0.570142672470309,0.0458493417648557,0.0464114449846206,56.6857816486322,58.3764289797485,1.7777579010571,1.77769847830049,0.581238736161607,0.581941822194046,0.555344544809192,0.556685753548878,0.482240502105292,0.484479514760791,0.0455937173457539,0.046128856983475,56.3245594957286,57.3690263486756,2.17768161380813,2.18060713899265,0.3041664459391,0.292874087461001,0.615575814856866,0.615143035176818,0.608364572493436,0.607785914790896
